Uptime,Year,Month,Day,Hour,Minute,Second,Servo Position (deg),Scale Value (grams),MMA8451 Raw Count X,MMA8451 Raw Count Y,MMA8451 Raw Count Z,MMA8451 Acceleration X (m/s^2),MMA8451 Acceleration Y (m/s^2),MMA8451 Acceleration Z (m/s^2),MMA8451 Orientation,SABOT Switch 1,SABOT Switch 2,SABOT Switch 3,Phototransistor,NTC Thermistor,MS5607 Altitude (meters),MS5607 Temperature (Deg C),MS5607 Pressure (mBar),SHTC3 Temperature (Deg C),SHTC3 Humidity (%RH),LIS3MDL Raw Count X,LIS3MDL Raw Count Y,LIS3MDL Raw Count Z,LIS3MDL Field X (uTesla),LIS3MDL Field Y (uTesla),LIS3MDL Field Z (uTesla),LSM6DSL Acceleration X (g),LSM6DSL Acceleration Y (g),LSM6DSL Acceleration Z (g),LSM6DSL Gyro X (dps),LSM6DSL Gyro Y (dps),LSM6DSL Gyro Z (dps),USB Detect,Logical Battery Voltage (V),Logical Battery Shunt (mV),Logical Battery Current (mA),Servo Battery Voltage (V),Servo Battery Shunt (mV),Servo Battery Current (mA),COTS Battery Voltage (V),COTS Battery Shunt (mV),COTS Battery Current (mA),Log Count,Log Time (ms)
851894,2000,1,3,18,25,34,83,106.05,138,10,-1042,1.31,0.07,-10.01,5,0,1,0,64,367,1478.52,35.1,862.07,33.88,15.41,26483,10171,-25481,-422.32,0.48,0,0.02,0.11,-0.94,-2.93,1.28,-0.92,1,4.1,7.14,71.9,3.85,7.17,183.4,4.18,0.66,6.7,246,164
861919,2000,1,3,18,25,44,83,106.04,131,8,-1041,1.25,0.13,-10.04,5,0,1,0,64,367,1478.49,35.11,862.07,33.88,1.28,25715,9960,-6158,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.22,-0.06,1,4.1,7.16,71.8,4.08,7.17,11.4,4.18,0.59,6,249,162
871942,2000,1,3,18,25,54,83,106.36,131,3,-1046,1.21,0.09,-10.02,5,0,1,0,64,367,1479.11,35.12,862.02,33.93,15.16,31091,9959,976,-422.32,0.48,0,0.02,0.13,-0.94,-3.11,1.16,-0.12,1,4.1,7.13,72.2,3.89,7.18,200.3,4.18,0.61,5.7,252,161
881965,2000,1,3,18,26,4,83,106.44,127,5,-1042,,0.07,-10.03,5,0,1,0,64,367,1478.44,35.13,862.09,33.94,15.4,31859,10002,14961,-422.32,0.48,0,0.02,0.14,-0.94,-2.99,1.16,-0.12,1,4.1,7.15,71.6,3.85,7.18,233.2,4.18,0.65,6.5,255,161
891996,2000,1,3,18,26,14,83,106.53,124,11,-1050,1.21,0.09,-9.97,5,0,1,0,64,367,1479,35.07,862.01,33.96,15.24,-31629,10025,25607,-422.32,0.48,0,0.02,0.11,-0.94,-3.17,1.1,-0.61,1,4.1,7.13,71.8,3.82,7.2,218.1,4.18,0.59,5.9,258,252
902006,2000,1,3,18,26,24,83,92.97,134,3,-1050,1.25,0.03,-10.03,5,0,1,0,64,367,1478.58,35.12,862.07,34,15.48,-27533,10090,-1371,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.28,-0.43,1,4.1,7.2,72,3.94,7.17,285.5,4.18,0.58,5.8,261,205
912013,2000,1,3,18,26,34,83,107.85,117,8,-1048,1.13,0.04,-10.07,5,0,1,0,64,367,1479.03,35.17,862.05,34.05,15.16,-23437,9903,-14380,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,,-0.31,1,4.1,7.17,71.8,3.94,7.15,189.8,4.18,0.58,6.3,264,162
922044,2000,1,3,18,26,44,83,107.06,123,9,-1047,1.24,0.1,-10.02,5,0,1,0,64,367,1479.11,35.18,862.05,34.02,15.03,-25997,9845,-19587,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.28,-0.49,1,4.1,7.18,71.7,3.83,7.15,236,4.18,0.66,6.7,267,162
932069,2000,1,3,18,26,54,83,105.58,130,13,-1047,1.23,0.1,-10.03,5,0,1,0,64,367,1478.48,35.16,862.1,34.02,15.22,-25485,9939,3577,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.22,-0.12,1,4.1,7.21,71.7,3.85,7.16,238.4,4.18,0.63,6.2,270,205
942080,2000,1,3,18,27,4,83,105.73,124,6,-1046,1.18,0.07,-10.05,5,0,1,0,64,366,1479.65,35.22,862.02,34.04,15.34,-24205,10074,5450,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.22,-0.18,1,4.1,7.19,72.4,3.88,7.2,170.7,4.18,0.6,6.1,273,159
952094,2000,1,3,18,27,14,83,107.86,132,9,-1048,1.23,0.08,-10.07,5,0,1,0,64,366,1479.73,35.25,862.02,34.08,15.5,-20621,10053,32177,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.22,-0.31,1,4.1,7.16,71.9,3.77,7.14,208.7,4.18,0.62,6.2,276,160
962117,2000,1,3,18,27,24,83,107.65,128,7,-1047,1.18,0.12,-10.02,5,0,1,0,64,366,1479.18,35.27,862.08,34.11,15.62,-17549,10178,15869,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,0,1,4.1,7.17,71.9,3.84,7.16,310.6,4.18,,6,279,160
972126,2000,1,3,18,27,34,83,104.62,128,10,-1047,1.25,0.11,-10.03,5,0,1,0,64,366,1479.36,35.27,862.07,34.13,15.16,-15245,9748,20691,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.22,-0.31,1,4.1,7.21,71.6,3.82,7.16,250.7,4.18,0.67,6.6,282,162
982126,2000,1,3,18,27,44,83,96.39,112,2,-1054,1.1,-0.02,-9.99,5,0,1,0,64,366,1480.03,35.26,862,34.1,15.46,-18317,10129,4506,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.28,-0.31,1,4.1,7.16,72.1,3.85,7.17,201.6,4.18,0.64,6.3,285,203
992131,2000,1,3,18,27,54,83,106.76,128,9,-1048,1.24,0.1,-10.1,5,0,1,0,64,366,1480.36,35.31,861.99,34.19,15.53,-9869,10011,4806,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.28,-0.43,1,4.1,7.16,72.4,3.9,7.17,158.1,4.18,0.59,6.1,288,172
1002143,2000,1,3,18,28,4,83,93.97,134,9,-1047,1.27,0.08,-10.03,5,0,1,0,64,365,1480.28,35.29,861.99,34.2,15.41,-9101,9730,-12428,-422.32,0.48,0,0.02,0.11,-0.94,-2.93,1.22,0,1,4.1,7.17,72.1,3.89,7.15,260.6,4.18,0.62,6.2,291,203
1012152,2000,1,3,18,28,14,83,108.88,135,4,-1048,1.24,0.1,-9.99,5,0,1,0,64,365,1480.5,35.34,861.99,34.19,15.42,-9869,10011,30332,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.16,0.61,1,4.1,7.17,71.8,3.94,7.16,203.6,4.18,0.58,6.1,294,160
1022177,2000,1,3,18,28,24,83,105.77,114,12,-1048,1.04,,-10.03,5,0,1,0,64,365,1480.55,35.36,861.99,34.24,15.17,-5261,9916,-17704,-422.32,0.48,0,0.03,0.13,-0.94,-3.05,1.22,0.18,1,4.1,7.2,71.7,3.83,7.15,202.9,4.18,0.61,6.4,297,160
1032179,2000,1,3,18,28,34,83,103.24,122,-1,-1048,1.17,0.03,-10.04,5,0,1,0,64,365,1480.14,35.36,862.03,34.23,15.18,-5773,9950,11743,-422.32,0.48,0,0.02,0.11,-0.94,-3.11,1.28,-0.43,1,4.1,7.18,72,3.9,7.14,185.4,4.18,0.6,6.1,300,170
1042190,2000,1,3,18,28,44,83,105.06,117,-6,-1050,1.13,-0.05,-10.02,5,0,1,0,64,365,1481.09,35.37,861.95,34.27,15.25,-2445,10163,-8945,-422.32,0.48,0,0.01,0.12,-0.94,-3.17,1.4,3.17,1,4.1,7.2,72,3.82,7.18,234.8,4.18,0.59,6.3,303,172
1052217,2000,1,3,18,28,54,83,106.47,127,1,-1049,1.24,-0.02,-10.03,5,0,1,0,65,364,1480.55,35.35,861.99,34.25,15.3,-3469,10103,2092,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.34,0,1,4.1,7.14,71.7,3.9,7.18,199.2,4.18,0.61,6.2,306,213
1062242,2000,1,3,18,29,5,83,97.16,125,-9,-1052,1.23,-0.07,-10.08,5,0,1,0,64,365,1481.5,35.36,861.91,34.28,15.38,-909,10088,10850,-422.32,0.48,0,0,0.12,-0.94,-2.99,1.22,-0.12,1,4.1,7.19,71.6,3.85,7.17,165.7,4.18,0.71,6.4,309,213
1072242,2000,1,3,18,29,15,83,104.22,128,5,-1048,1.25,0.06,-10.05,5,0,1,0,64,365,1481.79,35.42,861.91,34.28,15.42,-1165,10239,18301,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.22,-0.85,1,4.1,7.2,71.8,3.86,7.16,167.1,4.18,0.66,6.8,312,170
1082255,2000,1,3,18,29,25,83,104.95,118,-2,-1042,1.15,0.04,-10.01,5,0,1,0,64,366,1480.93,35.39,861.97,34.29,15.32,116,10041,31293,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.16,-0.31,1,4.1,7.13,71.6,3.91,7.17,224.9,4.18,0.67,6.9,315,213
1092268,2000,1,3,18,29,35,83,105.79,131,6,-1052,1.25,-0.01,-10.06,5,0,1,0,65,366,1481.82,35.44,861.91,34.32,15.39,2932,10195,-3736,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,-0.43,1,4.1,7.17,72.2,3.94,7.17,200.9,4.18,0.67,7,318,170
1102268,2000,1,3,18,29,45,83,103.7,132,2,-1046,1.24,0.03,-10.02,5,0,1,0,64,366,1480.87,35.45,862.01,34.3,15.47,628,10075,-7009,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.34,-0.61,1,4.1,7.14,71.9,3.77,7.16,235,4.18,0.63,,321,170
1112289,2000,1,3,18,29,55,83,106.72,123,12,-1052,1.18,0.12,-10.07,5,0,1,0,64,366,1481.47,35.42,861.94,34.33,15.29,3956,10007,-13272,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.22,0.43,1,4.1,7.21,71.7,3.89,7.14,204.2,4.18,0.63,6.3,324,213
1122291,2000,1,3,18,30,5,83,96.43,112,4,-1046,1.05,0.08,-10.05,5,0,1,0,65,366,1480.74,35.4,862,34.36,15.55,6260,10179,13268,-422.32,0.48,0,0.03,0.13,-0.94,-3.11,1.22,0.24,1,4.1,7.13,72,3.77,7.2,254.5,4.18,0.71,6.6,327,256
1132316,2000,1,3,18,30,15,83,103.64,115,5,-1052,1.1,0.07,-10.1,5,0,1,0,64,365,1480.9,35.46,862.01,34.34,15.62,4980,10025,28414,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.16,2.62,1,4.1,7.18,71.5,3.91,7.18,190.2,4.18,0.58,5.9,330,213
1142337,2000,1,3,18,30,25,83,103.02,121,-1,-1048,1.21,0.01,-10.01,5,0,1,0,64,365,1481.88,35.49,861.93,34.4,15.65,10356,10246,19218,-422,0.48,0,0.02,0.12,-0.94,-3.05,1.28,-0.61,1,4.1,7.12,72.6,3.89,7.2,243.9,4.18,0.64,6.5,333,211
1152348,2000,1,3,18,30,35,83,100.83,130,3,-1049,1.24,0.05,-10.01,5,0,1,0,64,365,1481.29,35.51,861.99,34.39,15.67,9844,10265,-5088,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.22,-2.56,1,4.1,7.21,71.8,3.87,7.18,184.2,4.18,0.65,6.4,336,213
1162360,2000,1,3,18,30,45,83,108.36,128,3,-1047,1.22,0.09,,5,0,1,0,64,365,1482.09,35.54,861.93,34.42,15.73,12148,10385,-16313,-422.32,0.48,0,0.03,0.11,-0.94,-2.99,1.28,-0.55,1,4.1,7.14,72.1,3.8,7.16,230.9,4.18,0.65,6.5,339,211
1172367,2000,1,3,18,30,55,83,103.23,124,3,-1047,1.2,-0.01,-10.06,5,0,1,0,65,364,1481.85,35.6,861.98,34.43,15.72,12916,10398,13634,-422.32,0.48,0,0.02,0.13,-0.94,-3.11,1.22,2.44,1,4.1,7.17,71.7,3.9,7.18,263.9,4.18,0.65,6.6,342,168
1182386,2000,1,3,18,31,5,83,105.95,142,7,-1047,1.35,0.05,-10.05,5,0,1,0,65,364,1480.71,35.62,862.1,34.44,15.74,14452,10309,5200,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.28,-1.22,1,4.1,7.15,72,3.94,7.2,265.1,4.18,0.61,6.2,345,168
1192388,2000,1,3,18,31,15,83,106.98,129,8,-1044,1.24,0.06,-9.95,5,0,1,0,65,364,1481.22,35.64,862.06,34.5,15.55,20340,10026,-2096,-422.32,0.48,0,0.02,0.13,-0.94,-3.11,1.1,-0.06,1,4.09,7.15,71.8,3.86,7.18,279.8,4.18,0.68,6.8,348,168
1202399,2000,1,3,18,31,25,83,105.39,128,1,-1048,1.23,0.07,-10.06,5,0,1,0,65,364,1481.54,35.65,862.03,34.51,15.14,21108,9765,-31548,-422.32,0.48,0,0.02,0.12,-0.94,-3.17,1.16,-0.18,1,4.1,7.19,71.7,3.89,7.22,186.9,4.18,0.58,5.9,351,168
1212426,2000,1,3,18,31,35,83,105.14,114,14,-1050,1.08,0.1,-10.05,5,0,1,0,65,364,1481.47,35.67,862.05,34.52,15.21,22132,9953,16884,,0.48,0,0.03,0.13,-0.94,-3.05,1.28,-0.24,1,4.1,7.17,72.1,3.8,7.18,228.7,4.18,0.68,6.8,354,168
1222434,2000,1,3,18,31,45,83,104.42,133,5,-1040,1.31,0.08,-9.99,5,0,1,0,65,363,1481.65,35.66,862.03,34.54,15.47,24180,10072,-18532,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.28,-0.49,1,4.1,7.19,72,3.9,7.14,149.2,4.18,0.65,6.5,357,213
1232447,2000,1,3,18,31,55,83,108.26,127,14,-1049,1.24,0.11,-10.05,5,0,1,0,65,363,1482.2,35.72,862,34.53,15.4,22644,10238,2928,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.4,0.79,1,4.1,7.18,71.7,3.86,7.21,278.2,4.18,0.7,7,360,168
1242462,2000,1,3,18,32,5,83,105.76,128,12,-1045,1.23,0.09,-9.99,5,0,1,0,65,362,1482.11,35.74,862.02,34.57,15.55,26996,9994,-2096,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,-0.18,1,4.1,7.19,71.6,3.91,7.15,311.5,4.18,0.6,5.8,363,128
1252462,2000,1,3,18,32,15,83,108.09,124,6,-1047,1.21,0.11,-10.07,5,0,1,0,65,362,1482.63,35.69,861.95,34.59,15.7,28532,10412,14391,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.28,-0.37,1,4.1,7.2,72,3.83,7.2,281.8,4.18,0.62,6.1,366,256
1262495,2000,1,3,18,32,25,83,97.26,131,5,-1049,1.21,0.06,-10.06,5,0,1,0,65,361,1482.54,35.75,861.99,34.6,15.76,29300,10403,26972,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.16,0.31,1,,7.18,71.6,3.89,7.16,175.6,4.18,0.71,6.8,369,209
1272508,2000,1,3,18,32,35,83,96.16,118,6,-1044,1.16,0.06,-10.02,5,0,1,0,65,361,1482.23,35.75,862.01,34.65,15.69,-31116,10469,-3282,-422.32,0.48,0,0.02,0.11,-0.94,-3.05,1.16,-0.43,1,4.1,7.2,72,3.95,7.2,240.4,4.18,0.65,6.4,372,252
1282529,2000,1,3,18,32,45,83,105.45,109,-1,-1051,1.01,-0.02,-10.08,5,0,1,0,65,361,1483.3,35.84,861.95,34.68,15.69,-28300,10289,-20688,-422.32,0.48,0,0.02,0.13,-0.94,-3.05,1.34,0.06,1,4.1,7.18,72.1,3.94,7.21,197.2,4.18,0.61,6.3,375,166
1292531,2000,1,3,18,32,55,83,107.16,126,8,-1051,1.22,0.1,-10.03,5,0,1,0,65,361,1483.02,35.85,861.98,34.68,15.63,-28300,10289,-761,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.1,1.04,1,4.1,7.14,71.9,3.92,7.15,206.5,4.18,0.64,6.8,378,166
1302536,2000,1,3,18,33,5,83,106.26,128,6,-1044,1.24,0.06,-10.07,5,0,1,0,65,361,1483.08,35.87,861.99,34.68,15.65,-28044,10338,6161,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.28,-1.04,1,4.1,7.18,71.7,3.96,7.2,190.8,4.18,0.6,6,381,166
1312540,2000,1,3,18,33,15,83,106.54,129,-3,-1050,1.24,0.01,-10.09,5,0,1,0,65,360,1482.67,35.9,862.04,34.71,15.73,-25228,10316,-29622,-422.32,0.48,0,0.02,0.13,-0.94,-3.05,1.1,-0.851,1,4.1,7.18,71.5,3.87,7.16,262.9,4.18,0.66,6.9,384,164
1322543,2000,1,3,18,33,25,83,95.43,131,6,-1053,1.22,0.07,-10.05,5,0,1,0,65,360,1482.68,35.88,862.03,34.77,15.66,-19852,10468,-16873,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.28,-0.491,1,4.1,7.22,71.9,3.9,7.14,247.5,4.18,0.6,6.3,387,209
1332547,2000,1,3,18,33,35,83,103.05,128,2,-1052,1.21,0.03,-10.05,5,0,1,0,65,360,1482.79,35.86,862.01,34.74,15.52,-22156,10061,-31295,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.22,-0.731,1,4.1,7.19,71.8,3.86,7.16,220.1,4.18,0.6,6.1,390,252
1342570,2000,1,3,18,33,45,83,104,125,9,-1049,1.23,0.09,-10.05,5,0,1,0,65,360,1482.98,35.91,862.02,34.75,15.31,-21132,10121,-15563,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.28,-0.121,1,4.1,7.17,72,3.89,7.15,208.1,4.17,0.62,6.3,393,207
1352591,2000,1,3,18,33,55,83,107.1,125,1,-1049,1.18,0.09,-10.03,5,0,1,0,65,360,1483.06,35.9,862,34.77,15.23,-19852,10212,-15871,-422.32,,0,0.02,0.12,-0.94,-3.05,1.28,-0.551,1,4.1,7.22,71.9,3.86,7.17,310.9,4.18,0.59,6,396,252
1362604,2000,1,3,18,34,5,83,106.59,141,8,-1047,1.3,0.12,-9.98,5,0,1,0,65,359,1482.8,35.99,862.07,34.78,15.21,-18572,9745,-19215,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.16,-0.431,1,4.1,7.18,71.8,3.86,7.18,204.9,4.17,0.64,6,399,163
1372608,2000,1,3,18,34,15,83,103.69,123,5,-1040,1.19,0.07,-10,5,0,1,0,1,360,1482.78,35.97,862.06,34.79,14.91,-18060,9742,-3279,-422.32,0.48,0,0.02,0.13,-0.94,-2.99,1.1,0.791,1,4.1,7.2,71.5,3.91,7.14,213.1,4.18,0.73,7.3,402,209
1382631,2000,1,3,18,34,25,83,107.69,135,-2,-1046,1.3,0,-10.05,5,0,1,0,65,360,1483.15,35.94,862.01,34.8,15.12,-16268,9854,440,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,-0.851,1,4.1,7.21,72.3,3.87,7.17,199.5,4.18,0.69,7,405,252
1088634871,2000,1,3,18,34,35,83,108.52,129,3,-1043,1.2,0.05,-10.06,5,0,1,0,65,360,1483.97,36.04,861.98,34.82,15.16,-14732,9944,-2347,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,-2.321,1,4.1,7.2,71.8,3.86,7.15,206.1,4.18,0.6,6.3,408,162
1402658,2000,1,3,18,34,45,83,108.74,118,1,-1045,1.11,0.01,-10.02,5,0,1,0,41,360,1483.42,35.98,862,34.8,15.16,-16268,9854,976,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.16,2.141,1,4.1,,71.8,3.82,7.19,240.2,4.18,0.7,6.8,411,252
1412669,2000,1,3,18,34,55,83,107.68,123,8,-1048,1.2,0.08,-9.99,5,0,1,0,65,360,1484.39,36.06,861.95,34.86,15.28,-11404,10094,9763,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.1,1.101,1,4.1,7.16,71.9,3.87,7.18,189.5,4.18,0.6,6,414,162
1422696,2000,1,3,18,35,5,83,108.66,121,9,-1047,1.1,0,-10.06,5,0,1,0,65,360,1484.67,36.08,861.93,34.86,15.47,-11404,10094,-18532,-422.32,0.48,0,0.01,0.13,-0.94,-3.11,1.22,2.751,1,4.1,7.16,71.7,3.8,7.18,241.4,4.17,0.57,5.9,417,162
1432700,2000,1,3,18,35,15,83,110.84,115,14,-1043,1.03,0.11,-10,5,0,1,0,42,360,1482.65,36.09,862.13,34.89,15.44,-8076,10232,12424,-422.32,0.48,0,0.01,0.11,-0.94,-2.93,1.1,5.131,1,4.1,7.16,72.1,3.85,7.2,249.1,4.18,0.67,6.5,420,162
1442715,2000,1,3,18,35,25,83,96.57,137,9,-1047,1.35,0.09,-10.01,5,0,1,0,65,360,1486.64,36.02,861.72,34.91,15.41,-6540,10078,-395,-422.32,0.48,0,0.01,0.12,-0.95,-2.93,1.04,0.981,1,4.1,7.16,72.1,3.84,7.2,175.6,4.18,0.63,6.1,423,256
1452722,2000,1,3,18,35,35,83,111.99,123,8,-1050,1.15,0.06,-10.07,5,0,1,0,65,361,1485.2,36.1,861.89,34.95,15.21,-1932,9730,-19215,-422.32,0.48,0,0.03,0.12,-0.94,-3.05,1.16,1.101,1,4.1,7.26,72.2,3.85,7.22,174.1,4.17,0.64,6.1,426,161
1462734,2000,1,3,18,35,45,83,112.24,147,-9,-1054,1.43,-0.08,-10.08,5,0,1,0,41,361,1484.93,36.06,861.9,34.96,15.2,-908,9926,-5905,-422.32,0.48,0,0,0.12,-0.94,-2.93,1.71,-0.791,1,4.1,7.16,72.2,3.83,7.16,141.1,4.17,0.65,6.1,429,205
1472739,2000,1,3,18,35,55,83,107.51,134,-4,-1045,1.29,0.05,-9.99,5,0,1,0,65,361,1484.57,36.11,861.95,34.94,15.25,-3468,10201,-29172,-422.32,0.48,0,0.01,0.13,-0.94,-2.99,1.16,-1.891,1,4.09,7.11,72,3.82,7.17,212.2,4.18,0.61,6.3,432,162
1482741,2000,1,3,18,36,5,83,110.94,121,8,-1046,1.17,0.03,-10.05,5,0,1,0,65,362,1485.11,36.08,861.89,34.99,15.11,1397,9784,-5197,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.16,-1.281,1,4.1,7.12,72.2,3.93,7.19,190,4.17,0.62,6.3,435,205
1492762,2000,1,3,18,36,15,83,110.84,123,18,-1054,1.14,0.16,-10.07,5,0,1,0,42,362,1485.7,36.04,861.82,35.02,15.11,3957,9955,-30287,-422.32,0.48,,0.01,0.12,-0.94,-2.99,0.92,10.071,1,4.1,7.18,71.5,3.85,7.21,203.6,4.17,0.65,6.5,438,258
1502777,2000,1,3,18,36,25,83,109.84,127,1,-1048,1.19,0.03,-10,5,0,1,0,65,362,1484.46,36.13,861.98,35,15.19,2165,9844,32744,-422.32,0.48,0,0.02,0.13,-0.94,-3.11,1.28,-0.671,1,4.1,7.18,71.8,3.88,7.15,210.3,4.18,0.71,6.8,441,160
1512792,2000,1,3,18,36,35,83,101.13,127,7,-1046,1.21,0.02,-10.01,5,0,1,0,65,362,1484.34,36.06,861.95,35.01,14.82,3189,9648,27892,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.1,0.241,1,4.1,7.16,71.8,3.9,7.16,236,4.18,0.6,5.9,444,247
1522800,2000,1,3,18,36,45,83,104.12,117,6,-1044,1.2,0.08,-9.97,5,0,1,0,42,362,1483.2,36.06,862.06,35.03,14.97,5749,9768,-16296,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.22,0.611,1,4.09,7.16,72,3.9,7.18,176.4,4.18,0.73,6.9,447,258
1532821,2000,1,2,18,36,55,83,100.48,118,3,-1046,1.15,0.05,-10.05,5,0,1,0,66,362,1484.78,36.11,861.94,35.01,14.99,3189,9904,-8606,-422.32,0.48,0,0.02,0.12,-0.94,-3.11,1.22,-3.541,1,4.1,7.15,72.1,3.9,7.17,176.1,4.18,0.66,6.9,450,203
1542848,2000,1,3,18,37,5,83,109.21,129,14,-1043,1.24,0.14,-10.03,5,0,1,0,66,362,1484.64,36.17,861.97,35.04,15.11,6517,9734,31924,-422.32,0.48,0,0.03,0.13,-0.94,-3.05,1.1,0.181,1,4.09,7.17,,3.89,7.15,185,4.18,0.6,6.2,453,160
1552852,2000,1,3,18,37,15,83,107,126,6,-1048,1.23,0.07,-10.02,5,0,1,0,42,362,1484.34,36.17,862,35.02,15.23,4725,9964,-21505,-422.32,0.48,0,0.02,0.15,-0.94,-3.05,1.34,0.791,1,4.1,7.21,71.6,3.84,7.21,199.4,4.17,0.66,6.7,456,173
1562869,2000,1,3,18,37,25,83,110.25,132,-2,-1042,1.24,-0.05,-10.03,5,0,1,0,65,362,1485.92,36.19,861.87,35.04,15.29,6261,10039,-11482,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.22,-1.531,1,4.09,7.14,72.4,3.93,7.17,164.9,4.18,0.72,6.7,459,158
1572884,2000,1,3,18,37,35,83,109.79,133,4,-1043,1.25,0.01,-9.97,5,0,1,0,65,362,1483.86,36.15,862.04,35.07,15.2,9589,9918,11499,-422.32,0.48,0,0.02,0.13,-0.94,-3.05,1.22,-1.531,1,4.1,7.21,71.6,3.9,7.19,315.2,4.17,0.65,6.6,462,213
1582897,2000,1,3,18,37,45,83,103.16,153,3,-1047,1.44,0.05,-10.01,5,0,1,0,42,362,,36.17,861.98,35.08,15.19,10613,9923,32744,-422.32,0.48,0,0.01,0.12,-0.94,-2.87,1.34,-1.161,1,4.09,7.16,71.9,3.72,7.2,261.5,4.17,0.62,6.5,465,202
1592926,2000,1,3,18,37,55,83,100.37,134,9,-1045,1.25,0.05,-10.06,5,0,1,0,65,362,1486.44,36.21,861.83,35.11,15.15,12917,9834,28367,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.46,-1.461,1,4.1,7.19,71.7,3.92,7.16,272.8,4.18,0.64,6.7,468,170
1602940,2000,1,3,18,38,5,83,108.14,130,-5,-1043,1.26,-0.06,-9.98,5,0,1,0,65,362,1485.62,36.21,861.91,35.12,15.06,13685,9981,21391,-422.32,0.48,0,0.01,0.12,-0.94,-2.99,0.92,-0.121,1,4.1,7.21,72.2,3.83,7.16,279.4,4.17,0.63,6.1,471,170
1612955,2000,1,3,18,38,15,83,110.22,131,-12,-1042,1.24,-0.08,-10.01,5,0,1,0,42,362,1484.65,36.23,862,35.14,15.08,15477,9845,-1120,-422.32,0.48,0,0.01,0.13,-0.94,-2.93,1.34,-3.481,1,4.09,7.17,71.9,3.88,7.15,285.5,4.17,0.67,6.8,474,170
1622962,2000,1,3,18,38,25,83,115.15,144,6,-1052,1.37,0.06,-10.05,5,0,1,0,65,362,1484.7,36.24,862,35.12,15.1,13941,9902,-18515,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.1,-1.341,1,4.09,7.14,72.2,3.9,7.17,145.4,4.18,0.65,6.1,477,170
1632976,2000,1,3,18,38,35,83,112.42,120,-5,-1046,1.18,-0.01,-10.03,5,0,1,0,65,362,1485.28,36.2,861.93,35.15,15.08,17269,9891,-1120,-422.32,0.48,0,,0.12,-0.94,-3.05,1.1,0.491,1,4.09,7.2,71.2,3.94,7.15,131.6,4.17,0.63,6.6,480,213
1642985,2000,1,3,18,38,45,83,111.47,131,2,-1051,1.25,0.1,-10.07,5,0,1,0,42,362,1484.07,36.25,862.06,35.18,14.89,19317,9754,17700,-422.32,0.48,0,0.02,0.12,-0.94,-2.99,1.46,-3.111,1,4.1,7.14,71.8,4.08,7.17,11.6,4.17,0.7,6.3,483,170
1652992,2000,1,3,18,38,55,83,111.33,120,4,-1044,1.16,0.03,-10.06,5,0,1,0,65,362,1485.86,36.25,861.9,35.17,14.71,18549,9545,15531,-422.32,0.48,0,0.02,0.12,-0.94,-3.05,1.22,0.121,1,4.09,7.16,72.1,3.92,7.21,187.5,4.17,0.6,6.4,486,169
