# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
3.3558472,385.0144505,97.1775132,-21.043564,97.4169858,21.0927177,24.9542907,0.0043899,24.9542911,0.0100793,6.8264231,1.4391497,42.70333,-77.1914246,9.8002151,0.0329635,-0.0000061,0.2399282,-0.0223974,1184,82,0.0781087,0.0013322,71.153605,55.4703209,1.9917811,0.2917425,5772472.2298406,0,13.417578,0.5318927,0.5318945,0.2665645,0.1342634,0.1310648,0.005579,0.0108209,0.0001926,0,0,0,0,0.0000004,0.0104623,7.874,48.6945887,83.3644678,0.0095095,4.5460153,6.7124057,869.4920172,335.3666178,0.05,0.2354835
3.4058472,389.8471291,96.1316397,-20.7999944,96.3687059,20.8427398,25.2938097,0.0045276,25.2938101,0.010256,6.7553926,1.33418,42.70333,-77.1914205,9.8002001,0.0106432,0.0000177,0.9281937,-0.0574708,1184,82,0.0781087,0.0013322,71.1639053,55.4703209,1.9930892,0.288622,5708175.9340977,0,13.1168171,0.5315909,0.5315911,0.2666132,0.1341484,0.1308293,0.0017999,0.003215,-0.0000922,0,0,0,0,0.0000064,0.0103497,7.874,48.6945887,83.3324062,0.0118714,4.5033585,6.6809933,868.9779591,335.3475819,0.05,0.2362305
3.4558472,394.6277974,95.096942,-20.5775677,95.3324994,20.6059061,25.630079,0.0046651,25.6300795,0.0104287,6.6975427,1.0803121,42.70333,-77.1914163,9.8001852,0.0557555,-0.0000092,0.1262505,-0.0202155,1184,82,0.0781087,0.0013322,71.1360447,55.4703209,1.9895509,0.2855037,5644003.882208,0,12.8203004,0.5312923,0.5312974,0.2666613,0.1340344,0.1305966,0.0094399,0.0188274,0.0000697,0,0,0,0,0.0000001,0.0102385,7.874,48.6945887,83.3001641,0.0158784,4.3594747,6.649919,868.4694343,335.3287509,0.05,0.236898
3.5058472,399.3570291,94.0745254,-20.3182092,94.3085805,20.3552253,25.9635608,0.0048053,25.9635613,0.0106041,6.640182,1.2270171,42.70333,-77.1914123,9.8001705,0.0043579,0,0.4625302,0.0017022,1184,82,0.0781087,0.0013322,71.1629262,55.4703209,1.9929649,0.2824753,5581690.3855548,0,12.5355849,0.531005,0.531005,0.2667075,0.1339244,0.130373,0.0007366,0.0014757,-0.0003079,0,0,0,0,0.0000017,0.0101286,7.874,48.6945887,83.3223064,0.0148489,4.3717846,6.619179,867.9663787,335.3101225,0.05,0.2375522
3.5558472,404.0354567,93.0646423,-20.0691471,93.2968737,20.1125613,26.2940498,0.0049463,26.2940502,0.0107782,6.5786772,1.3207784,42.70333,-77.1914082,9.800156,0.0347791,-0.0000019,-0.8073064,-0.002283,1184,82,0.0781087,0.0013322,71.1434931,55.4703209,1.9904969,0.2794568,5519649.6954967,0,12.2555575,0.5307214,0.5307234,0.2667531,0.1338157,0.1301525,0.0058833,0.0119024,-0.0001934,0,0,0,0,-0.0000051,0.0100201,7.874,48.6945887,83.3595799,0.0140553,4.3106599,6.5887692,867.4687284,335.2916941,0.05,0.2382186
3.6058472,408.6637427,92.0691789,-19.7842103,92.2976963,19.873185,26.6209048,0.005088,26.6209053,0.0109509,6.4908417,1.8784316,42.70333,-77.1914042,9.8001416,0.2115473,-0.0000529,3.5213901,-0.0158899,1184,82,0.0781087,0.0013322,71.0419125,55.4703209,1.9775961,0.2766338,5461544.4425402,0,11.9980407,0.5304585,0.5305318,0.2667953,0.1337148,0.1299484,0.035963,0.0707552,0.0004482,0,0,0,0,0.0000998,0.0099126,7.874,48.6945887,83.3126877,0.0175666,4.7101607,6.5586852,866.9764087,335.2734632,0.05,0.2388607
3.642358,412.0121033,91.3491724,-19.6722603,91.5751001,19.721782,26.8566888,0.005193,26.8566893,0.0110786,6.4286582,1.3967314,42.70333,-77.1914013,9.8001273,0.0625252,0.000018,5.4692473,-0.0607514,1184,82,0.0781087,0.0013322,71.1242258,55.4703209,1.9880499,0.2744695,5417129.4111912,0,11.8002362,0.5302586,0.5302651,0.2668274,0.1336379,0.1297934,0.0105829,0.0203387,-0.0002821,0,0,0,0,0.0002445,0.0098349,7.874,48.6945887,83.1414421,0.0199019,4.6514964,6.5369212,866.6202454,335.2602743,0.0365108,0.2396714
3.692358,416.5550153,90.3684343,-19.5387559,90.5934503,19.5502674,27.1767865,0.0053408,27.1767871,0.0112599,6.3811697,0.6708005,42.70333,-77.1913974,9.800117,0.1750673,-0.0000353,-3.5618746,0.0090382,1184,82,0.0781087,0.0013322,71.0587571,55.4703209,1.9797354,0.2715378,5357004.5343499,0,11.5381506,0.5299901,0.5300403,0.2668704,0.1335344,0.1295853,0.0297237,0.0593197,0.0001132,0,0,0,0,-0.000106,0.0097296,7.874,48.6945887,82.8805237,0.019034,4.5816661,6.5073922,866.1370088,335.2423797,0.05,0.2404964
3.7390872,420.7565757,89.458993,-19.3532704,89.684691,19.3607492,27.4744378,0.0054821,27.4744384,0.0114325,6.3586443,0.5380832,42.70333,-77.1913938,9.8001031,0.2184636,-0.0000336,0.5622545,0.0058875,1184,82,0.0781087,0.0013322,71.0325397,55.4703209,1.9764057,0.268842,5301749.8187623,0,11.2997208,0.5297454,0.5298235,0.2669096,0.1334399,0.1293959,0.0371336,0.0730165,-0.0004316,0,0,0,0,0.0000027,0.0096323,7.874,48.6945887,82.8060113,0.017106,4.5594003,6.4800821,865.6900838,335.2258298,0.0467292,0.2415095
3.7802061,424.4187214,88.6672048,-19.1498772,88.8931465,19.1639023,27.7354239,0.0056085,27.7354245,0.011586,6.3339006,0.7330439,42.70333,-77.1913906,9.8000901,0.1451899,-0.0000092,3.7148994,0.0175644,1184,82,0.0781087,0.0013322,71.0720194,55.4703209,1.9814197,0.2664659,5253099.3354246,0,11.0904611,0.5295316,0.5295661,0.2669438,0.1333572,0.1292305,0.0246245,0.0485866,-0.000104,0,0,0,0,0.0001197,0.0095475,7.874,48.6945887,82.9097814,0.0198118,4.4649068,6.4562782,865.3005361,335.2114046,0.0411189,0.2423333
3.8302061,428.8282597,87.7165902,-18.8787565,87.9414611,18.9173818,28.0509943,0.005766,28.0509949,0.0117774,6.284933,1.2082584,42.7033301,-77.1913867,9.8000789,0.0364841,0.0000105,-4.6830604,0.0888134,1184,82,0.0781087,0.0013322,71.1313968,55.4703209,1.9889606,0.2635947,5194363.7830504,0,10.8409431,0.5292754,0.5292776,0.2669847,0.133258,0.1290327,0.0061677,0.0129563,-0.0004303,0,0,0,0,-0.0001945,0.0094454,7.874,48.6945887,83.1526873,0.0234393,4.3201437,6.427616,864.8314846,335.1940353,0.05,0.2430838
3.8802061,433.1906087,86.7796492,-18.6020933,87.0014215,18.6962929,28.3634518,0.0059283,28.3634524,0.0119756,6.2080462,1.8744319,42.7033301,-77.1913829,9.8000653,0.2876236,0.0000331,-2.0697336,-0.0137336,1184,82,0.0781087,0.0013322,70.9884029,55.4703209,1.9708004,0.2608316,5137825.2931643,0,10.606909,0.5290311,0.5291658,0.2670237,0.1331631,0.1288443,0.0489694,0.096882,0.000042,0,0,0,0,-0.0000388,0.0093443,7.874,48.6945887,83.3449565,0.0237399,4.3920986,6.3992606,864.3674547,335.176852,0.05,0.2437726
3.9134749,436.0674081,86.1635881,-18.4564468,86.3820546,18.5656355,28.568856,0.0060389,28.5688566,0.0121113,6.1396613,2.0105702,42.7033301,-77.1913804,9.8000519,0.344879,-0.0000009,2.7011601,-0.0167245,1184,82,0.0781087,0.0013322,70.9553067,55.4703209,1.9665971,0.2590199,5100770.9859445,0,10.4543794,0.5288722,0.5290654,0.267049,0.1331013,0.1287219,0.0588091,0.1160304,0.0000364,0,0,0,0,0.000067,0.0092776,7.874,48.6945887,83.3316685,0.0235364,4.4716807,6.3805617,864.0614503,335.1655204,0.0332689,0.2444753
3.943257,438.625364,85.6151913,-18.3772706,85.8311079,18.4517716,28.7508548,0.0061395,28.7508555,0.0122349,6.0842496,1.656443,42.7033301,-77.1913782,9.800043,0.2214645,0.0000339,5.9328765,0.0095695,1184,82,0.0781087,0.0013322,71.0230646,55.4703209,1.9752024,0.2573803,5067273.2382568,0,10.3141887,0.5287292,0.5288092,0.2670718,0.1330456,0.1286118,0.0376288,0.0735587,-0.0004937,0,0,0,0,0.0003274,0.0092184,7.874,48.6945887,83.1972559,0.0221861,4.462671,6.3639351,863.7893581,335.1554447,0.029782,0.2451674
3.9879301,442.4317393,84.7955714,-18.315252,85.0098702,18.3288418,29.0213398,0.006292,29.0213405,0.0124221,6.0323372,0.7056819,42.7033301,-77.1913748,9.8000352,0.1315663,0.0000191,-6.3608775,-0.0102419,1184,82,0.0781087,0.0013322,71.0718944,55.4703209,1.9814038,0.254893,5016522.2586358,0,10.1059462,0.5285137,0.5285421,0.267106,0.1329616,0.1284462,0.0222944,0.0450371,0.0002023,0,0,0,0,-0.0003838,0.0091302,7.874,48.6945887,82.890506,0.0178641,4.3180445,6.3391936,863.3844681,335.1404513,0.0446731,0.2458615
4.0379301,446.6486614,83.8826724,-18.1585929,84.0977574,18.1651828,29.3223839,0.006463,29.3223846,0.0126286,6.0108293,0.4892534,42.7033301,-77.1913712,9.8000235,0.2187858,0.000014,-2.1797916,-0.0000111,1184,82,0.0781087,0.0013322,71.0211785,55.4703209,1.9749629,0.2522337,4962230.0122901,0,9.8876795,0.5282854,0.5283635,0.2671423,0.1328723,0.1282708,0.037163,0.0729677,0.0000379,0,0,0,0,-0.000046,0.0090325,7.874,48.6945887,82.6607982,0.0153343,4.4263355,6.3117836,862.9359086,335.1238409,0.05,0.2467602
