# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.4699659,18.6585611,78.0551615,155.4625469,78.1403202,158.8234559,0.2002087,-0.000004,0.2002087,-0.0011515,3.6471085,32.5005639,42.6,-77.1999976,9.8031389,2.4390539,0,0.0216138,0.0000028,1266.1526338,144.1526338,0.1137907,0.0013523,77.5495834,59.3617888,2.3098545,0.2315975,5540970.1103867,223.025,9.9110189,0.5442414,0.5533598,0.2853452,0.1319233,0.1269729,0.4435633,1.02341,0.0002949,0,0,0,0,0.000987,0.0083964,7.874,48.6945887,81.0065146,-0.0005717,5.3213399,13.1154514,979.2460039,339.2468635,0.0054298,0.100778
0.4754711,19.0906229,78.9109218,155.4347928,79.0035778,158.7266051,0.2207776,-0.0000043,0.2207776,-0.0011203,3.8251441,32.1583636,42.6,-77.1999973,9.8031376,2.3256872,-0,0.0326047,0.0000005,1265.5565171,143.5565171,0.1137062,0.0013523,77.6219905,59.3442767,2.3212743,0.2341659,5602199.9940834,223.025,10.1208554,0.5444421,0.5527763,0.2853109,0.1320028,0.1271284,0.42156,0.9766301,-0.0002967,0,0,0,0,0.002197,0.0084898,7.874,48.6945887,81.0603,-0.0005325,5.3248097,13.112643,979.1953303,339.2451616,0.0055052,0.1017057
0.4811134,19.538334,79.7878989,155.4280994,79.8883671,158.6234555,0.2428696,-0.0000046,0.2428696,-0.0010892,4.0052948,31.6781712,42.6,-77.199997,9.8031363,2.1901995,-0,0.043525,0.0000059,1264.9455533,142.9455533,0.1136195,0.0013522,77.7089125,59.3263113,2.334595,0.2367975,5664928.7014235,223.025,10.3361547,0.5446497,0.5520872,0.2852754,0.1320848,0.1272895,0.3954346,0.9196418,-0.0004147,0,0,0,0,0.0038287,0.0085855,7.874,48.6945887,81.1377027,-0.0004577,5.328366,13.1097328,979.1428213,339.2433981,0.0056423,0.1026572
0.486965,20.0078814,80.6974337,155.4425464,80.8060794,158.5124234,0.2668459,-0.0000049,0.2668459,-0.0010573,4.1888736,31.0451786,42.6,-77.1999967,9.8031349,2.0303737,-0,0.054358,0.0000109,1264.3119237,142.3119237,0.1135295,0.0013521,77.8121524,59.3076611,2.3500751,0.2395259,5729958.2121809,223.025,10.5601419,0.544867,0.551305,0.2852381,0.1321705,0.1274584,0.3648605,0.8517069,-0.0002712,0,0,0,0,0.0058365,0.0086847,7.874,48.6945887,81.2409244,-0.0003311,5.3320542,13.1066808,979.0877513,339.2415485,0.0058516,0.1035839
0.4931376,20.508959,81.6570261,155.4785483,81.7743078,158.3910139,0.2932888,-0.0000052,0.2932888,-0.0010236,4.3780718,30.2346539,42.6,-77.1999964,9.8031335,1.8422657,0,0.065086,0.0000135,1263.6435304,141.6435304,0.1134345,0.0013521,77.9347757,59.2879673,2.3681494,0.2424033,5798527.4343676,223.025,10.7978294,0.5450985,0.5504436,0.2851983,0.1322615,0.1276387,0.3292184,0.7718996,-0.0000822,0,0,0,0,0.0081702,0.0087894,7.874,48.6945887,81.3738085,-0.0001594,5.3359448,13.1034238,979.0289833,339.2395748,0.0061726,0.1080981
0.4997851,21.0552097,82.6907551,155.5369318,82.817258,158.2556501,0.3230527,-0.0000056,0.3230527,-0.0009866,4.5757225,29.2081094,42.6,-77.1999961,9.8031319,1.6198123,-0,0.0756654,0.0000127,1262.9237175,140.9237175,0.113332,0.001352,78.0814762,59.2667352,2.3894769,0.2455011,5872339.2352834,223.025,11.056334,0.5453504,0.5495234,0.2851549,0.1323603,0.1278352,0.2875498,0.6762212,0.0001746,0,0,0,0,0.0107654,0.0089022,7.874,48.6945887,81.5424686,0.0000437,5.3401347,13.0998731,978.9649172,339.2374231,0.0066475,0.1089297
0.507167,21.6698662,83.8388185,155.5764353,83.9753082,158.0266992,0.357613,-0.0000059,0.357613,-0.0009439,4.7859058,27.7202169,42.6,-77.1999956,9.8031302,1.2950718,-0,0.0857791,0.0000208,1262.1288641,140.1288641,0.1132187,0.0013519,78.298637,59.2432616,2.4200375,0.2489691,5954961.2458738,222.9378512,11.3456019,0.5456358,0.548341,0.2851057,0.1324719,0.1280581,0.2276564,0.5374046,-0.0001965,0,0,0,0,0.013453,0.0090275,7.874,48.6945887,81.7574617,0.0002799,5.4308719,13.0958779,978.8928283,339.235002,0.007382,0.1099048
0.5162021,22.433698,85.2436616,155.5550023,85.3917704,157.661959,0.4019574,-0.0000062,0.4019574,-0.0008885,5.0271866,25.6891917,42.6,-77.1999951,9.8031283,0.8782261,-0,0.0952226,0.0000316,1261.1561805,139.1561805,0.1130799,0.0013518,78.5839466,59.214496,2.4599252,0.2532095,6055964.5253033,222.7323188,11.7110577,0.5459894,0.5472556,0.2850447,0.1326098,0.128335,0.1524242,0.3588695,-0.0003397,0,0,0,0,0.0160279,0.0091806,7.874,48.6945887,82.0527799,0.0006709,5.5450878,13.090913,978.8032436,339.2319933,0.009035,0.1109482
0.5292553,23.5596471,87.2726661,155.5193109,87.4359885,157.1411269,0.469676,-0.0000066,0.469676,-0.0008001,5.3417072,22.5183859,42.6,-77.1999943,9.803126,0.2657451,0.0000001,0.1023873,0.0000796,1259.7509055,137.7509055,0.112879,0.0013517,79.0172802,59.1728587,2.5202466,0.2593233,6201554.3403929,222.4556789,12.2676558,0.5465084,0.5466274,0.2849548,0.1328113,0.1287423,0.0452522,0.096669,0.000326,0,0,0,0,0.0176676,0.0094014,7.874,48.6945887,82.5202238,0.0013075,5.7101001,13.0835943,978.6711885,339.2275581,0.0130533,0.1120002
0.5488352,25.2982043,90.3134988,155.3509425,90.4953131,156.3477195,0.5782569,-0.0000065,0.5782569,-0.000647,5.733554,17.6265159,42.6,-77.1999929,9.8031225,0.5996048,-0,-0.0974972,0.0000254,1257.6429931,135.6429931,0.1125769,0.0013514,78.7885144,59.1102283,2.4991473,0.2684594,6419025.7908503,222.0469722,13.1751915,0.5473043,0.5479027,0.2848164,0.1331187,0.1293692,0.1032268,0.272657,0.0001075,0,0,0,0,-0.014949,0.0097315,7.874,48.6945887,83.2355922,0.0023869,5.9576184,13.0722937,978.4672848,339.22071,0.0195799,0.11296
0.5637482,26.6622797,92.625079,154.9852342,92.8172907,155.6485482,0.6655845,-0.0000059,0.6655845,-0.000511,5.970275,14.3543623,42.6,-77.1999919,9.8031172,1.0686488,0,-0.0819489,-0.0000014,1256.0375121,134.0375121,0.112346,0.0013513,78.4712627,59.0623852,2.4649324,0.2753212,6582279.4255034,221.6149745,13.9026335,0.5479181,0.5497851,0.2847094,0.1333545,0.1298542,0.1867446,0.4702116,0.0000435,0,0,0,0,-0.0100417,0.0099817,7.874,48.6945887,83.720608,0.0036656,5.9815441,13.0634272,978.3073016,339.2153369,0.0149129,0.1138619
0.5720962,27.4409067,93.9166551,154.6911222,94.1134539,155.2176143,0.7159043,-0.0000053,0.7159043,-0.0004261,6.0830995,12.7735863,42.6,-77.1999913,9.803113,1.2714884,0,-0.0695231,0.0000031,1255.1387899,133.1387899,0.1122166,0.0013512,78.3378309,59.0355499,2.4513946,0.2791444,6673212.8968417,221.323648,14.3187816,0.5482661,0.5508888,0.2846486,0.1334877,0.1301298,0.2236229,0.5548713,0.0003398,0,0,0,0,-0.0070308,0.0101213,7.874,48.6945887,83.9485344,0.0044144,5.9871314,13.0583661,978.2159819,339.2122699,0.008348,0.1147213
0.5789873,28.0917635,94.981327,154.4600988,95.1813338,154.9007443,0.7581173,-0.0000046,0.7581173,-0.0003506,6.1671567,11.6755493,42.6,-77.1999907,9.8031106,1.4012308,0,-0.0576966,-0.0000039,1254.3969163,132.3969163,0.1121096,0.0013511,78.2540255,59.0133691,2.4435683,0.2822928,6748077.4923346,221.1327892,14.6646874,0.5485559,0.5517257,0.2845979,0.1335984,0.1303596,0.2474587,0.6093033,-0.0000894,0,0,0,0,-0.0047349,0.0102362,7.874,48.6945887,84.1065431,0.0049597,5.9917435,13.0541355,978.1396474,339.2097061,0.0068911,0.1156045
0.5851235,28.6774945,95.9280596,154.2406505,96.1305494,154.622899,0.7961746,-0.0000039,0.7961746,-0.0002793,6.2361787,10.8656625,42.6,-77.1999903,9.8031086,1.4878704,0,-0.046102,-0.0000017,1253.7363099,131.7363099,0.1120142,0.001351,78.1990642,58.9935959,2.4390993,0.2850905,6814593.2455763,220.9696317,14.9734456,0.5488158,0.5523786,0.2845523,0.1336975,0.130566,0.2634889,0.6459092,-0.0000485,0,0,0,0,-0.0029641,0.0103383,7.874,48.6945887,84.2213094,0.0053741,5.9958504,13.0503283,978.070951,339.2073989,0.0061362,0.1165464
0.5907941,29.2239391,96.8017506,154.0247509,97.006281,154.3670254,0.8317085,-0.000003,0.8317085,-0.0002101,6.2960022,10.2739788,42.6,-77.1999898,9.8031068,1.5426288,0,-0.0346722,0.0000042,1253.1258333,131.1258333,0.111926,0.001351,78.1651932,58.9753047,2.4371207,0.287671,6875935.9977081,220.8217602,15.2585903,0.5490576,0.5528804,0.2845099,0.1337896,0.1307581,0.2736741,0.669107,-0.0002805,0,0,0,0,-0.0016466,0.0104325,7.874,48.6945887,84.3038284,0.0056254,5.9996457,13.0467764,978.0068622,339.2052465,0.0056706,0.117415
0.5961688,29.7464437,97.6287165,153.8082801,97.8350092,154.1242422,0.8656938,-0.0000021,0.8656938,-0.0001418,6.3500194,9.8638232,42.6,-77.1999894,9.8031051,1.571437,-0,-0.0233583,0.0000058,1252.5472077,130.5472077,0.1118423,0.0013509,78.1483602,58.9579514,2.4371868,0.2901127,6933968.876201,220.683426,15.5281681,0.5492882,0.553252,0.2844694,0.1338773,0.1309415,0.2790599,0.6813413,-0.0000537,0,0,0,0,-0.0007348,0.0105217,7.874,48.6945887,84.3600016,0.0057721,6.0032429,13.0433801,977.9455811,339.2031884,0.0053747,0.1186561
0.6013586,30.2551903,98.4261159,153.5879319,98.6340022,153.8888954,0.8987809,-0.0000012,0.8987809,-0.0000735,6.4004763,9.6197342,42.6,-77.199989,9.8031035,1.5765087,0,-0.0121147,-0.0000034,1251.9884858,129.9884858,0.1117614,0.0013508,78.1470587,58.9411797,2.4391515,0.2924659,6989888.5817649,220.5511126,15.7872656,0.5495121,0.5535024,0.2844301,0.1339623,0.1311197,0.2800332,0.6829747,-0.0004392,0,0,0,0,-0.0001945,0.0106076,7.874,48.6945887,84.3931416,0.0058988,6.0046486,13.0400733,977.8859137,339.2011844,0.0051898,0.1199987
0.6064434,30.757648,99.2062665,153.3651593,99.4156638,153.6616038,0.9314496,-0.0000001,0.9314496,-0.0000048,6.4491017,9.5402521,42.6,-77.1999886,9.8031019,1.5577686,-0,-0.0009682,0.0000034,1251.4460056,129.4460056,0.1116828,0.0013508,78.1613514,58.9248813,2.4430366,0.2947659,7044536.7071906,220.4290125,16.0393661,0.5497325,0.5536331,0.2843914,0.1340459,0.1312953,0.2765752,0.6759332,-0.0003544,0,0,0,0,-0.0000012,0.0106916,7.874,48.6945887,84.4050966,0.0059553,6.0003127,13.0368073,977.8269838,339.1992052,0.0050848,0.1209794
0.6115046,31.2617152,99.9817373,153.1489359,100.1926395,153.4500385,0.9642121,0.0000011,0.9642121,0.0000654,6.4974779,9.6082118,42.6,-77.1999882,9.8031004,1.5193661,0,0.0101266,-0.0000036,1250.908377,128.908377,0.1116048,0.0013507,78.1885961,58.9087147,2.4485498,0.2970522,7098852.3556926,220.3290831,16.2892819,0.5499532,0.5536712,0.2843526,0.1341294,0.1314712,0.2694694,0.6592647,-0.0001956,0,0,0,0,0.0001317,0.0107752,7.874,48.6945887,84.3967174,0.0059157,5.9959969,13.0335309,977.7678652,339.1972197,0.0050612,0.1217529
0.6166057,31.7737231,100.7621894,152.9209363,100.9746576,153.236168,0.9974822,0.0000024,0.9974822,0.0001375,6.5469595,9.8239719,42.6,-77.1999878,9.8030988,1.4613032,0,0.0211284,0.0000058,1250.3665118,128.3665118,0.1115261,0.0013507,78.2289118,58.8924066,2.4557411,0.2993537,7153518.6505077,220.2304908,16.54029,0.5501768,0.5536259,0.2843132,0.134214,0.1316496,0.25874,0.6350669,0.0003658,0,0,0,0,0.0005647,0.0108593,7.874,48.6945887,84.3679664,0.0058267,5.991647,13.0302028,977.7078152,339.1952029,0.0051011,0.1225531
0.6218158,32.3007739,101.5580774,152.6759297,101.7722468,153.0159118,1.031727,0.0000038,1.031727,0.0002124,6.599025,10.1945952,42.6,-77.1999874,9.8030972,1.3828274,0,0.032042,-0.0000036,1249.8130724,127.8130724,0.1114457,0.0013506,78.2829712,58.8757355,2.4647239,0.3017013,7209274.4896925,220.1304544,16.7960513,0.5504066,0.5535065,0.2842727,0.1343008,0.1318331,0.2442845,0.6007594,0.0000987,0,0,0,0,0.0012786,0.010945,7.874,48.6945887,84.3180197,0.0056775,5.9872043,13.026777,977.646001,339.1931268,0.0052101,0.1233535
0.6272377,32.8536522,102.3849264,152.4074582,102.6010293,152.7851555,1.0676584,0.0000054,1.0676584,0.0002913,6.6556789,10.7364058,42.6,-77.199987,9.8030956,1.2818434,-0,0.0428403,-0.0000076,1249.2371318,127.2371318,0.111362,0.0013505,78.3524223,58.858371,2.4757495,0.3041414,7267215.1688385,220.0273059,17.0620383,0.5506471,0.5533232,0.2842303,0.1343916,0.1320253,0.2257705,0.55671,0.0003658,0,0,0,0,0.0022491,0.0110342,7.874,48.6945887,84.2448144,0.0054782,5.9825809,13.0231833,977.5811577,339.1909491,0.0054219,0.124077
0.6329901,33.445138,103.2605436,152.1067057,103.4789404,152.5389543,1.1061264,0.0000073,1.1061264,0.0003757,6.7194675,11.4753069,42.6,-77.1999865,9.8030939,1.155065,0,0.0535117,-0.0000083,1248.6260745,126.6260745,0.111273,0.0013505,78.439824,58.8399303,2.4891915,0.3067268,7328598.5294565,219.918895,17.3447796,0.5509039,0.5530892,0.284185,0.1344884,0.1322306,0.2026735,0.5005793,-0.0001095,0,0,0,0,0.0034503,0.0111286,7.874,48.6945887,84.1448618,0.0052031,5.9776757,13.0193386,977.5117863,339.1886192,0.0057525,0.1248637
0.6392745,34.0970641,104.2150657,151.7587325,104.4363252,152.2693269,1.1485867,0.0000094,1.1485867,0.0004683,6.794563,12.4593351,42.6,-77.199986,9.8030921,0.9961995,0,0.0639553,0.0000008,1247.9585179,125.9585179,0.1111758,0.0013504,78.5499746,58.8197638,2.5057418,0.3095474,7395551.8482888,219.8021166,17.6553599,0.5511863,0.5528233,0.2841351,0.1345947,0.1324565,0.1739652,0.4312665,-0.0004367,0,0,0,0,0.0048392,0.0112317,7.874,48.6945887,84.0117055,0.004831,5.9723169,13.0151011,977.4353263,339.1860513,0.0062844,0.1255827
0.6464398,34.8476822,105.3005955,151.3366128,105.5256641,151.9624255,1.197602,0.000012,1.197602,0.0005735,6.8884238,13.7770963,42.6,-77.1999854,9.8030901,0.7936532,0,0.0740371,0.0000017,1247.1973876,125.1973876,0.1110648,0.0013503,78.6916983,58.7967442,2.5266642,0.3127583,7471754.2998188,219.6716318,18.0132784,0.5515107,0.5525588,0.2840778,0.1347166,0.1327163,0.1377461,0.3416859,-0.0000363,0,0,0,0,0.0063528,0.011349,7.874,48.6945887,83.8332284,0.0042309,5.9662069,13.0102221,977.3472915,339.1830946,0.0071653,0.1263307
0.6552935,35.7859107,106.6374959,150.7664556,106.8682313,151.5891016,1.2591546,0.0000154,1.2591546,0.0007016,7.0187849,15.7712262,42.6,-77.1999846,9.8030878,0.4909257,0,0.083237,0.0000039,1246.2568948,124.2568948,0.1109274,0.0013502,78.9061973,58.7682611,2.557523,0.3166979,7565226.2126939,219.5162192,18.4598389,0.5519128,0.5523191,0.2840066,0.1348675,0.1330387,0.0844167,0.2081774,-0.0004783,0,0,0,0,0.0078313,0.0114936,7.874,48.6945887,83.581463,0.0034142,5.9018685,13.0041236,977.2372532,339.1793989,0.0088538,0.127047
0.6685742,37.2153861,108.6325867,149.833492,108.8742798,151.0493625,1.3538579,0.0000209,1.3538579,0.0008855,7.2505117,19.1268029,42.6,-77.1999835,9.8030849,0.0047716,0,-0.0881131,-0.0003516,1244.8461556,122.8461556,0.110721,0.0013501,79.2591618,58.7254557,2.6077859,0.3225706,7704510.8605457,219.3014764,19.1545032,0.5525208,0.5525209,0.2838989,0.1350952,0.1335267,0.0008082,0.0099516,0.0004981,0,0,0,0,-0.008135,0.0117099,7.874,48.6945887,83.1674016,0.0020821,5.74807,12.9948321,977.0696007,339.1737682,0.0132807,0.1277932
0.6884952,39.4090526,111.599877,148.3206244,111.8639804,150.2496916,1.5024351,0.0000296,1.5024351,0.0011286,7.6822889,23.9992121,42.6,-77.1999816,9.8030805,0.6687888,-0,-0.0747163,-0.0000169,1242.7300467,120.7300467,0.1104105,0.0013499,78.7958377,58.6610655,2.5571212,0.3313363,7912300.256938,218.9793623,20.2656729,0.5534474,0.5541981,0.2837345,0.135441,0.1342719,0.1157323,0.3021196,0.0002051,0,0,0,0,-0.0057653,0.0120329,7.874,48.6945887,82.5691717,-0.0005409,5.5173721,12.9805735,976.8123244,339.1651275,0.019921,0.1285296
0.6971694,40.38266,112.8818266,147.5304923,113.1579025,149.7960222,1.570004,0.0000333,1.570004,0.0012158,7.8996274,25.9538455,42.6,-77.1999808,9.8030738,0.9153365,-0,-0.0615551,-0.0000157,1241.808624,119.808624,0.110275,0.0013498,78.6295641,58.6329593,2.5395739,0.3351347,8002296.8916265,218.7019385,20.7698678,0.553856,0.5552493,0.2836619,0.1355932,0.134601,0.1596506,0.4091069,0.0001472,0,0,0,0,-0.003825,0.0121729,7.874,48.6945887,82.3555352,-0.0016923,5.4169188,12.9742447,976.6981315,339.1612923,0.0086742,0.1293061
0.7035488,41.1057785,113.8210075,147.0474972,114.1066449,149.5006742,1.6209351,0.000036,1.6209351,0.0012708,8.0687462,26.9719325,42.6,-77.1999802,9.8030708,1.0300501,-0,-0.0495104,-0.0000034,1241.1309683,119.1309683,0.1101752,0.0013497,78.5541741,58.6122621,2.5326279,0.3379351,8068633.6800219,218.5558914,21.141983,0.5541601,0.5559171,0.2836078,0.1357062,0.134846,0.1803251,0.459338,0.0000042,0,0,0,0,-0.0024337,0.0122756,7.874,48.6945887,82.2277628,-0.0023837,5.3863068,12.9695444,976.6133216,339.1584439,0.0063794,0.1300876
0.7091358,41.7439816,114.6412236,146.6714631,114.9356285,149.2437134,1.666439,0.0000382,1.666439,0.0013122,8.2212255,27.5892717,42.6,-77.1999796,9.8030685,1.0893999,-0,-0.0380235,-0.0000009,1240.5374948,118.5374948,0.1100877,0.0013496,78.5164257,58.5941174,2.5301382,0.3403933,8126853.3325339,218.4397966,21.4672866,0.5544289,0.5563904,0.28356,0.1358061,0.1350628,0.1910902,0.4850663,-0.0003642,0,0,0,0,-0.0014148,0.0123654,7.874,48.6945887,82.1396374,-0.0028768,5.3897202,12.9653961,976.5384711,339.1559301,0.0055869,0.1308063
0.7143497,42.3437018,115.4048831,146.3496383,115.707734,149.001675,1.7096807,0.0000401,1.7096807,0.001345,8.366162,27.9871847,42.6,-77.1999791,9.8030666,1.1220499,-0,-0.0266363,-0.0000152,1239.9836468,117.9836468,0.110006,0.0013496,78.4966867,58.5771686,2.5297838,0.3426831,8181076.8504629,218.3350095,21.7699566,0.5546809,0.5567599,0.2835151,0.1358996,0.1352661,0.1970397,0.4993254,-0.0004694,0,0,0,0,-0.000685,0.0124491,7.874,48.6945887,82.0789258,-0.0032505,5.3929056,12.9614979,976.4681339,339.1535678,0.0052139,0.1315341
0.7193468,42.922217,116.1352941,146.0685597,116.4464194,148.765421,1.7518376,0.0000419,1.7518376,0.0013711,8.5065893,28.1979846,42.6,-77.1999786,9.8030647,1.1324478,-0,-0.0153821,-0.0000175,1239.4528291,117.4528291,0.1099276,0.0013495,78.4919089,58.5609104,2.5312419,0.344874,8232948.5777312,218.2359448,22.0588175,0.5549234,0.5570413,0.2834719,0.1359896,0.135462,0.198953,0.5039524,0.0003771,0,0,0,0,-0.0002256,0.0125291,7.874,48.6945887,82.0411263,-0.0035535,5.3959586,12.9577376,976.4002838,339.151289,0.0049971,0.1323728
0.7242333,43.4914559,116.8482558,145.8208029,117.1675833,148.529603,1.7937421,0.0000436,1.7937421,0.0013917,8.6445177,28.2371461,42.6,-77.1999781,9.8030629,1.1228389,-0,-0.0042246,-0.000003,1238.9337585,116.9337585,0.1098509,0.0013495,78.5005923,58.5449984,2.5343655,0.347013,8283582.5438612,218.1400564,22.3399471,0.5551617,0.5572454,0.2834294,0.1360779,0.1356543,0.1972294,0.5000164,-0.0003183,0,0,0,0,-0.0000168,0.0126073,7.874,48.6945887,82.0239071,-0.0037518,5.3989441,12.9540375,976.3335216,339.1490467,0.0048865,0.1331761
0.7290981,44.0616265,117.5569199,145.6012108,117.8844614,148.2898023,1.8361299,0.0000451,1.8361299,0.0014074,8.7816181,28.1096578,42.6,-77.1999776,9.8030612,1.0941405,-0,0.0068618,-0.0000048,1238.4169917,116.4169917,0.1097745,0.0013494,78.5221806,58.5291439,2.5391207,0.3491393,8333905.6875994,218.0454513,22.6185216,0.5553998,0.5573816,0.283387,0.1361661,0.1358468,0.1920408,0.487155,-0.0003905,0,0,0,0,0.0000438,0.012685,7.874,48.6945887,82.0262585,-0.0038077,5.4019162,12.9503314,976.2666501,339.1468008,0.0048648,0.1339843
0.7340223,44.6422646,118.2732123,145.405957,118.609053,148.041938,1.879712,0.0000465,1.879712,0.0014188,8.9193452,27.8122825,42.6,-77.199977,9.8030594,1.0462854,-0,0.0178214,0.0000003,1237.8939174,115.8939174,0.109697,0.0013494,78.5568274,58.5130823,2.5455607,0.3512882,8384757.5940352,217.9504805,22.8993648,0.5556419,0.5574584,0.2833438,0.1362557,0.1360424,0.1833922,0.4662755,0.0004743,0,0,0,0,0.0002918,0.0127635,7.874,48.6945887,82.048205,-0.0037513,5.4049247,12.9465573,976.198551,339.1445137,0.0049242,0.1347545
0.7390962,45.2442326,119.0103286,145.2317098,119.3546355,147.781513,1.9253233,0.0000479,1.9253233,0.0014263,9.059288,27.3336068,42.6,-77.1999765,9.8030576,0.9782578,-0,0.0286448,0.0000009,1237.3549495,115.3549495,0.1096172,0.0013493,78.6053861,58.4965185,2.5538313,0.3534991,8437066.5488223,217.8534821,23.1879589,0.5558924,0.5574855,0.2832991,0.1363483,0.136245,0.1711292,0.4361332,-0.0004474,0,0,0,0,0.0007446,0.0128444,7.874,48.6945887,82.0907662,-0.0035717,5.4080246,12.9426445,976.1279502,339.1421426,0.0050738,0.135662
0.7444469,45.8831045,119.7867827,145.0749826,120.1398453,147.502232,1.9741854,0.0000493,1.9741854,0.0014299,9.203756,26.6487876,42.6,-77.1999759,9.8030558,0.887511,-0,0.0393277,0.0000107,1236.7865654,114.7865654,0.1095329,0.0013492,78.6698422,58.4790351,2.5642376,0.3558271,8492135.1093853,217.7523454,23.492098,0.5561578,0.5574745,0.2832517,0.1364464,0.1364597,0.1548388,0.3960054,0.0001481,0,0,0,0,0.0013852,0.0129294,7.874,48.6945887,82.1564198,-0.0032138,5.4112936,12.9384918,976.0530212,339.139626,0.0053507,0.1367121
0.7502676,46.5827993,120.6305394,144.9318513,120.9928315,147.1943785,2.0282036,0.0000506,2.0282036,0.0014298,9.3561879,25.7088226,42.6,-77.1999752,9.8030538,0.7687121,-0,0.0497841,0.0000122,1236.1682643,114.1682643,0.1094411,0.0013492,78.7542438,58.4599979,2.5773744,0.3583557,8551937.4410332,217.643963,23.8237182,0.5564478,0.5574409,0.2831999,0.1365535,0.1366944,0.1336374,0.3426676,0.0000826,0,0,0,0,0.0021885,0.0130219,7.874,48.6945887,82.2500665,-0.0026997,5.4157531,12.9339438,975.9709588,339.1368699,0.0058207,0.137648
0.7569043,47.386585,121.5916678,144.8031752,121.9639695,146.8387289,2.0908548,0.000052,2.0908548,0.0014257,9.5224033,24.3649907,42.6,-77.1999745,9.8030517,0.6027191,-0,0.0597918,0.0000001,1235.4632734,113.4632734,0.1093364,0.0013491,78.8725657,58.4382684,2.595161,0.3612412,8620167.7160709,217.5231041,24.2046322,0.5567811,0.5573961,0.2831403,0.1366765,0.1369644,0.1042558,0.2677679,0.0000384,0,0,0,0,0.0031067,0.013127,7.874,48.6945887,82.3814694,-0.0019432,5.4422152,12.9287192,975.8766882,339.1337038,0.0066368,0.1383543
0.7652716,48.4090424,122.802232,144.665596,123.1861666,146.3934365,2.1713619,0.0000537,2.1713619,0.0014169,9.7182028,22.4255116,42.6,-77.1999735,9.8030492,0.3715644,0,0.0688313,0.0000084,1234.5744569,112.5744569,0.1092042,0.001349,79.0390346,58.4108375,2.6197863,0.364871,8705973.1276279,217.3775385,24.6923952,0.557204,0.5574401,0.2830647,0.1368323,0.137307,0.06382,0.1632018,0.0004282,0,0,0,0,0.0040356,0.0132593,7.874,48.6945887,82.5763372,-0.0009143,5.4755771,12.9220732,975.7567711,339.1296764,0.0083673,0.1391792
0.7778226,49.9617025,124.6149013,144.3803592,125.0138511,145.657302,2.2950153,0.0000561,2.2950153,0.0014018,9.979446,19.2447786,42.6,-77.199972,9.8030461,0.0082273,0,0.0739739,-0.0002165,1233.249442,111.249442,0.1090067,0.0013489,79.305463,58.3698712,2.6588255,0.3702945,8834130.7263593,217.0709448,25.4455419,0.5578432,0.5578433,0.2829503,0.1370676,0.1378253,0.0013974,-0.0004128,-0.000281,0,0,0,0,0.0045258,0.0134568,7.874,48.6945887,82.9032015,0.0007869,5.5256201,12.911981,975.5746705,339.1235605,0.0125509,0.139924
0.796649,52.3329981,127.2946928,142.1468145,127.7100703,142.88032,2.4859681,0.0000603,2.4859681,0.0013894,10.2919022,14.4592181,42.6,-77.1999696,9.8030413,0.4783512,0.0000001,-0.0619416,-0.0000343,1231.2900385,109.2900385,0.1087139,0.0013487,78.9784611,58.3091294,2.6250104,0.378284,9022785.7062874,214.5134104,26.6119747,0.5588009,0.5591917,0.2827787,0.1374194,0.1386028,0.0825047,0.2199764,0.0003848,0,0,0,0,-0.0030408,0.0137476,7.874,48.6945887,83.3768095,0.0040402,5.6006845,12.8965677,975.2965606,339.11422,0.0188264,0.1406375
0.8055976,53.4777095,128.546191,139.8480118,128.9669698,140.3879754,2.5786039,0.0000627,2.5786039,0.0013941,10.4094225,12.3011079,42.6,-77.1999685,9.803034,0.6665528,0,-0.0487435,-0.0000041,1230.3722095,108.3722095,0.1085765,0.0013486,78.8510921,58.2806101,2.6124564,0.3820107,9110725.2401934,211.8397106,27.1747583,0.5592543,0.5600078,0.2826975,0.1375856,0.1389712,0.115671,0.3043812,-0.0000858,0,0,0,0,-0.0018465,0.0138833,7.874,48.6945887,83.5561038,0.0057946,5.6285883,12.8891269,975.1623007,339.1097109,0.0089486,0.1413407
