TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
<T144RITpl>,2025-06-11,12:57:08.828,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.8,3,0,0,-135,0x01,20,5,13,2,-93,-96,2514.72,-22.859,2514.828,178.029,0%,4.105,3.836,95,92,13626,93,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:09.878,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,-100,0x01,20,5,14,1,-92,-97,2514.73,-22.988,2514.837,199.752,0%,4.105,3.835,96,93,13626,94,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:10.780,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.5,3,0,0,180,0x01,20,4,15,1,-93,-97,2514.73,-23.155,2514.838,178.029,0%,4.105,3.837,97,94,13626,95,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:11.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.4,3,0,0,108,0x01,20,5,14,1,-93,-96,2514.74,-23.247,2514.846,178.030,0%,4.104,3.838,98,95,13626,96,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:12.788,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.3,3,0,0,21,0x01,20,5,14,1,-91,-97,2514.74,-23.388,2514.848,224.126,0%,4.104,3.837,99,96,13626,97,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:13.901,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,87,0x01,20,4,14,2,-93,-97,2514.75,-23.545,2514.856,178.030,0%,4.106,3.837,100,97,13626,98,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:14.829,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,129,0x01,24,6,16,2,-93,-96,2514.75,-23.680,2514.858,178.030,0%,4.106,3.837,101,98,13626,99,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:15.849,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,-24,0x01,24,5,17,2,-92,-97,2514.75,-23.716,2514.865,199.754,0%,4.105,3.837,102,99,13626,100,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:16.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,141,0x01,24,5,17,2,-92,-96,2514.75,-23.696,2514.865,199.754,0%,4.105,3.836,103,100,26428,101,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:17.858,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,-24,0x01,26,5,19,2,-92,-96,2514.75,-23.703,2514.865,199.754,0%,4.106,3.837,104,101,13626,102,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:18.819,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,-20,0x01,27,5,19,3,-92,-97,2514.75,-23.673,2514.858,199.753,0%,4.106,3.836,105,102,13626,103,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:19.810,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,54,0x01,27,5,19,3,-92,-97,2514.74,-23.644,2514.850,199.753,0%,4.104,3.837,106,103,13626,104,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:20.921,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,142,0x01,27,5,19,3,-92,-96,2514.73,-23.617,2514.842,199.752,0%,4.104,3.838,107,104,13626,105,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:21.849,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,90,0x01,27,5,19,3,-89,-96,2514.72,-23.624,2514.835,282.157,0%,4.104,3.837,108,105,13626,106,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:22.810,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.0,3,0,0,-23,0x01,27,5,19,2,-91,-96,2514.72,-23.650,2514.835,224.125,0%,4.104,3.837,109,106,13626,107,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:23.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-78,0x01,27,5,19,2,-92,-96,2514.72,-23.604,2514.827,199.751,0%,4.104,3.838,110,107,13626,108,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:24.817,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,140,0x01,27,5,19,1,-91,-96,2514.71,-23.479,2514.819,224.124,0%,4.104,3.836,111,108,13626,109,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:25.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,73,0x01,27,5,19,2,-93,-96,2514.70,-23.545,2514.812,178.027,0%,4.103,3.834,112,109,13626,110,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:26.919,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,22,0x01,27,5,19,2,-93,-96,2514.69,-23.506,2514.804,178.027,0%,4.103,3.837,113,110,13626,111,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:27.790,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,104,0x01,27,5,19,2,-93,-97,2514.69,-23.457,2514.804,178.027,0%,4.104,3.836,114,111,13626,112,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:28.837,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-82,0x01,27,6,19,1,-94,-97,2514.69,-23.443,2514.797,158.666,0%,4.104,3.837,115,112,13626,113,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:29.829,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,153,0x01,27,5,20,0,-92,-98,2514.68,-23.417,2514.789,199.748,0%,4.104,3.836,116,113,13626,114,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:30.788,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,68,0x01,27,4,21,0,-93,-98,2514.67,-23.450,2514.782,178.025,0%,4.104,3.836,117,114,13626,115,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:31.841,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,20,0x01,27,4,20,1,-94,-98,2514.67,-23.512,2514.783,158.665,0%,4.104,3.837,118,115,13626,116,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:32.918,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,106,0x01,27,6,19,0,-94,-98,2514.67,-23.549,2514.783,158.665,0%,4.104,3.838,119,116,13626,117,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:34.897,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-27,0x01,27,5,19,1,-94,-98,2514.67,-23.584,2514.776,158.665,0%,4.091,3.835,121,117,13626,118,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:35.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-73,0x01,27,6,18,1,-94,-97,2514.67,-23.542,2514.775,158.665,0%,4.091,3.837,122,118,13626,119,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:36.790,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,65,0x01,27,7,17,1,-93,-98,2514.66,-23.535,2514.768,178.024,0%,4.090,3.834,123,119,13626,120,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:37.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,144,0x01,27,6,17,1,-94,-98,2514.65,-23.490,2514.760,158.664,0%,4.090,3.837,124,120,13626,121,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:38.920,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-176,0x01,27,5,18,1,-94,-98,2514.64,-23.434,2514.745,158.663,0%,4.103,3.838,125,121,13626,122,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:39.789,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-116,0x01,27,5,17,2,-93,-97,2514.64,-23.460,2514.745,178.023,0%,4.103,3.836,126,122,13626,123,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:40.780,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-104,0x01,27,5,17,2,-94,-98,2514.63,-23.437,2514.738,158.662,0%,4.104,3.836,127,123,13626,124,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:41.888,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.3,3,0,0,-161,0x01,27,5,17,2,-94,-98,2514.62,-23.414,2514.730,158.662,0%,4.104,3.837,128,124,13626,125,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:42.819,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.3,3,0,0,176,0x01,27,5,17,2,-94,-98,2514.61,-23.394,2514.723,158.661,0%,4.103,3.836,129,125,13626,126,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:43.838,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,165,0x01,27,5,17,2,-94,-98,2514.61,-23.483,2514.724,158.661,0%,4.103,3.837,130,126,13626,127,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:44.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,78,0x01,27,5,17,2,-93,-98,2514.61,-23.483,2514.724,178.021,0%,4.103,3.838,131,127,13626,128,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:45.789,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,106,0x01,27,4,19,1,-94,-98,2514.61,-23.509,2514.717,158.661,0%,4.103,3.836,132,128,13626,129,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:46.840,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,68,0x01,27,4,18,2,-93,-98,2514.61,-23.516,2514.717,178.021,0%,4.103,3.837,133,129,13626,130,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:47.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-31,0x01,27,4,18,2,-93,-98,2514.61,-23.525,2514.724,178.021,0%,4.103,3.836,134,130,13626,131,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:48.878,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-23,0x01,27,4,18,2,-94,-97,2514.61,-23.575,2514.717,158.661,0%,4.104,3.837,135,131,13626,132,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:49.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.1,3,0,0,-117,0x01,27,4,19,2,-94,-98,2514.61,-23.545,2514.717,158.661,0%,4.104,3.836,136,132,13626,133,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:50.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,109,0x01,27,5,18,2,-94,-97,2514.61,-23.516,2514.717,158.661,0%,4.104,3.836,137,133,13626,134,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:51.790,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-24,0x01,26,5,18,2,-95,-97,2514.61,-23.490,2514.724,141.407,0%,4.104,3.837,138,134,13626,135,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:52.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-135,0x01,26,5,18,2,-95,-97,2514.61,-23.496,2514.724,141.407,0%,4.104,3.837,139,135,13626,136,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:53.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-75,0x01,26,6,17,2,-94,-98,2514.62,-23.463,2514.731,158.662,0%,4.104,3.836,140,136,13626,137,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:54.789,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,107,0x01,26,7,16,2,-89,-97,2514.63,-23.479,2514.738,282.146,0%,4.104,3.837,141,137,13626,138,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:55.779,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-53,0x01,26,5,18,2,-93,-98,2514.63,-23.496,2514.738,178.022,0%,4.102,3.836,142,138,13626,139,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:56.858,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,178,0x01,26,5,18,2,-95,-97,2514.64,-23.476,2514.746,141.408,0%,4.102,3.837,143,139,13626,140,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:57.818,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,34,0x01,26,4,19,2,-94,-98,2514.64,-23.463,2514.745,158.663,0%,4.104,3.836,144,140,13626,141,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:58.928,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-90,0x01,26,4,19,2,-94,-98,2514.64,-23.483,2514.753,158.663,0%,4.104,3.833,145,141,13626,142,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:57:59.830,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,79,0x01,26,5,18,2,-94,-98,2514.65,-23.453,2514.760,158.664,0%,4.102,3.837,146,142,21290,143,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:00.938,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-93,0x01,27,4,20,3,-93,-97,2514.65,-23.490,2514.760,178.024,0%,4.102,3.837,147,143,8137,144,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:01.780,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.2,3,0,0,-125,0x01,27,4,11,2,-94,-98,2514.66,-23.420,2514.767,158.664,0%,4.103,3.836,148,144,8137,145,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:02.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.3,3,0,0,-63,0x01,27,4,19,3,-94,-97,2514.66,-23.348,2514.766,158.664,0%,4.103,3.822,149,145,8137,146,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:03.823,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.4,3,0,0,-142,0x01,27,5,18,3,-95,-97,2514.66,-23.237,2514.765,141.410,0%,4.104,3.840,150,146,8137,147,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:04.870,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.5,3,0,0,-135,0x01,27,6,17,3,-94,-98,2514.66,-23.161,2514.765,158.664,0%,4.104,3.836,151,147,8137,148,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:05.800,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.5,3,0,0,-47,0x01,27,7,16,3,-94,-98,2514.66,-23.128,2514.764,158.664,0%,4.102,3.836,152,148,8137,149,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:06.880,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-172,0x01,27,7,17,2,-94,-98,2514.66,-23.096,2514.764,158.664,0%,4.102,3.837,153,149,8137,150,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:07.813,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,153,0x01,27,7,17,1,-93,-98,2514.66,-23.050,2514.764,178.024,0%,4.103,3.837,154,150,8137,151,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:08.919,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,130,0x01,27,7,17,1,-94,-98,2514.67,-22.984,2514.770,158.665,0%,4.103,3.836,155,151,8137,152,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:09.788,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,135,0x01,28,8,17,1,-94,-97,2514.67,-22.951,2514.770,158.665,0%,4.102,3.823,156,152,8137,153,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:10.840,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,-47,0x01,28,7,18,1,-94,-98,2514.67,-22.925,2514.770,158.665,0%,4.102,3.836,157,153,8137,154,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:11.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,-112,0x01,28,7,18,1,-93,-98,2514.67,-22.932,2514.770,178.025,0%,4.102,3.837,158,154,8137,155,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:12.788,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,-119,0x01,28,8,17,1,-94,-97,2514.67,-22.988,2514.778,158.665,0%,4.091,3.836,159,155,8137,156,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:13.808,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,17,0x01,28,8,17,1,-87,-97,2514.67,-22.948,2514.770,355.206,0%,4.091,3.835,160,156,8137,157,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:14.835,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,52,0x01,28,8,17,1,-93,-98,2514.67,-22.941,2514.770,178.025,0%,4.090,3.836,161,157,8137,158,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:15.820,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,138,0x01,28,6,19,1,-94,-97,2514.67,-22.974,2514.770,158.665,0%,4.090,3.837,162,158,8137,159,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:16.810,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-102,0x01,28,6,19,1,-94,-99,2514.67,-23.043,2514.778,158.665,0%,4.102,3.836,163,159,8137,160,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:17.798,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,37,0x01,28,5,20,2,-93,-98,2514.67,-22.978,2514.778,178.025,0%,4.102,3.835,164,160,8137,161,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:18.789,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,92,0x01,28,5,20,2,-93,-98,2514.67,-22.968,2514.777,178.025,0%,4.105,3.836,165,161,8137,162,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:19.781,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,74,0x01,28,6,19,2,-93,-97,2514.67,-23.020,2514.778,178.025,0%,4.105,3.837,166,162,8137,163,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:20.951,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,56,0x01,28,7,18,2,-93,-98,2514.67,-23.096,2514.779,178.025,0%,4.104,3.836,167,163,8137,164,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:21.818,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-113,0x01,28,9,16,2,-94,-97,2514.67,-23.093,2514.771,158.665,0%,4.104,3.836,168,164,8137,165,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:22.867,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,160,0x01,28,7,18,2,-92,-97,2514.67,-23.076,2514.771,199.747,0%,4.104,3.836,169,165,8137,166,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:23.890,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-31,0x01,28,7,18,2,-94,-98,2514.67,-23.063,2514.771,158.665,0%,4.104,3.823,170,166,8137,167,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:24.788,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-26,0x01,28,6,19,2,-94,-98,2514.65,-23.046,2514.756,158.664,0%,4.102,3.823,171,167,8137,168,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:25.809,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,43,0x01,28,6,19,2,-93,-98,2514.65,-23.037,2514.756,178.024,0%,4.102,3.836,172,168,8137,169,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:26.830,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-78,0x01,28,6,19,2,-93,-98,2514.64,-23.056,2514.749,178.023,0%,4.104,3.837,173,169,8137,170,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:27.789,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,174,0x01,28,6,19,1,-92,-97,2514.64,-23.086,2514.749,199.745,0%,4.104,3.836,174,170,8137,171,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:28.837,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,85,0x01,28,6,19,1,-93,-96,2514.64,-23.089,2514.742,178.023,0%,4.103,3.835,175,171,8137,172,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:29.828,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-5,0x01,28,6,19,1,-92,-96,2514.63,-23.083,2514.735,199.744,0%,4.103,3.836,176,172,8137,173,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:30.850,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-75,0x01,28,5,20,1,-92,-96,2514.63,-23.053,2514.734,199.744,0%,4.103,3.835,177,173,8137,174,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:31.780,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.7,3,0,0,-160,0x01,28,5,21,0,-92,-97,2514.62,-23.014,2514.727,199.743,0%,4.103,3.836,178,174,8137,175,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:32.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-42,0x01,28,4,21,1,-92,-97,2514.61,-23.023,2514.719,199.743,0%,4.102,3.834,179,175,8137,176,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:33.790,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-18,0x01,28,5,19,2,-93,-97,2514.61,-23.063,2514.720,178.021,0%,4.102,3.835,180,176,8137,177,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:34.868,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.5,3,0,0,-50,0x01,28,3,21,2,-93,-97,2514.61,-23.161,2514.713,178.021,0%,4.102,3.837,181,177,8137,178,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:35.799,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.5,3,0,0,-39,0x01,28,2,20,4,-94,-97,2514.60,-23.132,2514.706,158.660,0%,4.089,3.836,182,178,8137,179,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:36.790,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,94,0x01,28,4,18,4,-94,-97,2514.58,-23.086,2514.691,158.660,0%,4.089,3.835,183,179,8137,180,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:37.841,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-36,0x01,28,7,16,3,-95,-98,2514.58,-23.050,2514.690,141.405,0%,4.090,3.836,184,180,8137,181,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
<T144RITpl>,2025-06-11,12:58:38.920,31.03761,-103.53695,2962.7,31.04430,-103.53506,2939.6,3,0,0,-141,0x01,28,7,15,4,-92,-99,2514.58,-23.109,2514.691,199.741,0%,4.090,3.834,185,181,8137,182,0,,0.00000,0.00000,0.0,0,0.0,-50,0.0
