Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
24.15,6598.311,669.70,-21.71428,100.76, -,8.226371
24.20,6598.311,669.70,-21.71428,100.76, -,8.226371
24.25,6594.494,669.80,-25.33333,100.76, -,8.226371
24.30,6594.494,669.80,-21.71428,100.76, -,8.226371
24.35,6598.311,669.70,-18.09524,100.76, -,8.226371
24.40,6598.311,669.70,-14.47619,100.76, -,8.226371
24.45,6598.311,669.70,-14.47619,100.76, -,8.226371
24.50,6594.494,669.80,-21.71428,100.76, -,8.226371
24.55,6590.676,669.90,-21.71428,100.76, -,8.226371
24.60,6586.861,670.00,-25.33333,100.76, -,8.226371
24.65,6583.046,670.10,-28.95238,100.76, -,8.226371
24.70,6583.046,670.10,-32.57143,100.76, -,8.226371
24.75,6579.229,670.20,-32.57143,100.76, -,8.226371
24.80,6579.229,670.20,-28.95238,100.76, -,8.226371
24.85,6579.229,670.20,-28.95238,100.76, -,8.226371
24.90,6575.416,670.30,-32.57143,100.76, -,8.226371
24.95,6571.6,670.40,-32.57143,100.76, -,8.226371
25.00,6567.787,670.50,-32.57143,100.76, -,8.226371
25.05,6567.787,670.50,-32.57143,100.76, -,8.226371
25.10,6567.787,670.50,-28.95238,100.76, -,8.226371
25.15,6563.974,670.60,-28.95238,100.76, -,8.226371
25.20,6563.974,670.60,-32.57143,100.76, -,8.226371
25.25,6563.974,670.60,-32.57143,100.76, -,8.226371
25.30,6563.974,670.60,-28.95238,100.76, -,8.226371
25.35,6560.16,670.70,-32.57143,100.76, -,8.226371
25.40,6560.16,670.70,-36.19048,100.76, -,8.226371
25.45,6556.348,670.80,-39.80952,100.76, -,8.226371
25.50,6556.348,670.80,-39.80952,100.76, -,8.226371
25.55,6556.348,670.80,-36.19048,100.76, -,8.226371
25.60,6556.348,670.80,-32.57143,100.76, -,8.226371
25.65,6552.535,670.90,-32.57143,100.76, -,8.226371
25.70,6552.535,670.90,-28.95238,100.76, -,8.226371
25.75,6552.535,670.90,-28.95238,100.76, -,8.226371
25.80,6548.724,671.00,-28.95238,100.76, -,8.226371
25.85,6548.724,671.00,-28.95238,100.76, -,8.226371
25.90,6548.724,671.00,-28.95238,100.76, -,8.226371
25.95,6548.724,671.00,-25.33333,100.76, -,8.226371
26.00,6544.914,671.10,-25.33333,100.76, -,8.226371
26.05,6548.724,671.00,-18.09524,100.76, -,8.226371
26.10,6544.914,671.10,-21.71428,100.76, -,8.226371
26.15,6541.102,671.20,-25.33333,100.76, -,8.226371
26.20,6541.102,671.20,-21.71428,100.76, -,8.226371
26.25,6541.102,671.20,-21.71428,100.76, -,8.226371
26.30,6541.102,671.20,-21.71428,100.76, -,8.226371
26.35,6541.102,671.20,-21.71428,100.76, -,8.226371
26.40,6537.292,671.30,-21.71428,100.76, -,8.226371
26.45,6537.292,671.30,-21.71428,100.76, -,8.226371
26.50,6537.292,671.30,-18.09524,100.76, -,8.226371
26.55,6537.292,671.30,-18.09524,100.76, -,8.226371
26.60,6533.481,671.40,-21.71428,100.76, -,8.226371
26.65,6533.481,671.40,-21.71428,100.76, -,8.226371
26.70,6529.672,671.50,-21.71428,100.76, -,8.226371
26.75,6529.672,671.50,-21.71428,100.76, -,8.226371
26.80,6529.672,671.50,-21.71428,100.76, -,8.226371
26.85,6529.672,671.50,-18.09524,100.76, -,8.226371
26.90,6529.672,671.50,-18.09524,100.76, -,8.226371
26.95,6533.481,671.40,-14.47619,100.76, -,8.226371
27.00,6529.672,671.50,-18.09524,100.76, -,8.226371
27.05,6529.672,671.50,-14.47619,100.76, -,8.226371
27.10,6529.672,671.50,-18.09524,100.76, -,8.226371
27.15,6525.865,671.60,-18.09524,100.76, -,8.226371
27.20,6525.865,671.60,-14.47619,100.76, -,8.226371
27.25,6522.055,671.70,-18.09524,100.76, -,8.226371
27.30,6522.055,671.70,-18.09524,100.76, -,8.226371
27.35,6518.248,671.80,-21.71428,100.76, -,8.226371
27.40,6518.248,671.80,-21.71428,100.76, -,8.226371
27.45,6518.248,671.80,-18.09524,100.76, -,8.226371
27.50,6514.439,671.90,-21.71428,100.76, -,8.245819
27.55,6510.633,672.00,-25.33333,100.76, -,8.245819
27.60,6506.827,672.10,-28.95238,100.76, -,8.245819
27.65,6503.02,672.20,-28.95238,100.76, -,8.245819
27.70,6503.02,672.20,-28.95238,100.76, -,8.245819
27.75,6503.02,672.20,-25.33333,100.76, -,8.245819
27.80,6503.02,672.20,-25.33333,100.76, -,8.245819
27.85,6503.02,672.20,-25.33333,100.76, -,8.245819
27.90,6499.215,672.30,-28.95238,100.76, -,8.245819
27.95,6495.408,672.40,-32.57143,100.76, -,8.245819
28.00,6491.604,672.50,-39.80952,100.76, -,8.245819
28.05,6491.604,672.50,-36.19048,100.76, -,8.245819
28.10,6487.801,672.60,-39.80952,100.76, -,8.245819
28.15,6487.801,672.60,-39.80952,100.76, -,8.245819
28.20,6483.996,672.70,-39.80952,100.76, -,8.245819
28.25,6483.996,672.70,-39.80952,100.76, -,8.245819
28.30,6483.996,672.70,-36.19048,100.76, -,8.245819
28.35,6480.193,672.80,-39.80952,100.76, -,8.245819
28.40,6480.193,672.80,-36.19048,100.76, -,8.245819
28.45,6480.193,672.80,-36.19048,100.76, -,8.245819
28.50,6480.193,672.80,-36.19048,100.76, -,8.245819
28.55,6480.193,672.80,-32.57143,100.76, -,8.226371
28.60,6476.389,672.90,-32.57143,100.76, -,8.226371
28.65,6476.389,672.90,-28.95238,100.76, -,8.226371
28.70,6476.389,672.90,-25.33333,100.76, -,8.226371
28.75,6472.588,673.00,-28.95238,100.76, -,8.226371
28.80,6472.588,673.00,-28.95238,100.76, -,8.226371
28.85,6472.588,673.00,-28.95238,100.76, -,8.226371
28.90,6468.787,673.10,-32.57143,100.76, -,8.226371
28.95,6468.787,673.10,-28.95238,100.76, -,8.226371
29.00,6468.787,673.10,-25.33333,100.76, -,8.226371
29.05,6464.984,673.20,-25.33333,100.76, -,8.226371
29.10,6464.984,673.20,-25.33333,100.76, -,8.226371
29.15,6461.184,673.30,-25.33333,100.76, -,8.226371
29.20,6461.184,673.30,-25.33333,100.76, -,8.226371
29.25,6457.381,673.40,-25.33333,100.76, -,8.226371
29.30,6457.381,673.40,-25.33333,100.76, -,8.226371
29.35,6457.381,673.40,-25.33333,100.76, -,8.226371
29.40,6457.381,673.40,-21.71428,100.76, -,8.226371
29.45,6453.582,673.50,-25.33333,100.76, -,8.226371
29.50,6453.582,673.50,-25.33333,100.76, -,8.226371
29.55,6449.784,673.60,-28.95238,100.76, -,8.226371
29.60,6449.784,673.60,-28.95238,100.76, -,8.226371
29.65,6445.983,673.70,-28.95238,100.76, -,8.226371
29.70,6445.983,673.70,-28.95238,100.76, -,8.226371
29.75,6442.185,673.80,-32.57143,100.76, -,8.226371
29.80,6442.185,673.80,-28.95238,100.76, -,8.226371
29.85,6442.185,673.80,-28.95238,100.76, -,8.226371
29.90,6442.185,673.80,-28.95238,100.76, -,8.226371
29.95,6438.385,673.90,-28.95238,100.76, -,8.226371
30.00,6438.385,673.90,-28.95238,100.76, -,8.226371
30.05,6438.385,673.90,-28.95238,100.76, -,8.226371
30.10,6438.385,673.90,-25.33333,100.76, -,8.226371
30.15,6434.588,674.00,-28.95238,100.76, -,8.226371
30.20,6434.588,674.00,-25.33333,100.76, -,8.226371
30.25,6434.588,674.00,-25.33333,100.76, -,8.226371
30.30,6430.792,674.10,-25.33333,100.76, -,8.226371
30.35,6430.792,674.10,-25.33333,100.76, -,8.226371
30.40,6426.993,674.20,-28.95238,100.76, -,8.226371
30.45,6426.993,674.20,-28.95238,100.76, -,8.226371
30.50,6426.993,674.20,-25.33333,100.76, -,8.226371
30.55,6423.198,674.30,-28.95238,100.76, -,8.226371
30.60,6423.198,674.30,-25.33333,100.76, -,8.226371
30.65,6423.198,674.30,-25.33333,100.76, -,8.226371
30.70,6423.198,674.30,-21.71428,100.76, -,8.226371
30.75,6419.4,674.40,-25.33333,100.76, -,8.226371
30.80,6419.4,674.40,-21.71428,100.76, -,8.226371
30.85,6419.4,674.40,-21.71428,100.76, -,8.226371
30.90,6415.605,674.50,-25.33333,100.76, -,8.226371
30.95,6415.605,674.50,-25.33333,100.76, -,8.226371
31.00,6415.605,674.50,-21.71428,100.76, -,8.226371
31.05,6411.812,674.60,-25.33333,100.76, -,8.226371
31.10,6411.812,674.60,-25.33333,100.76, -,8.226371
31.15,6411.812,674.60,-25.33333,100.76, -,8.226371
31.20,6411.812,674.60,-21.71428,100.76, -,8.226371
31.25,6408.016,674.70,-25.33333,100.76, -,8.226371
31.30,6408.016,674.70,-25.33333,100.76, -,8.226371
31.35,6408.016,674.70,-21.71428,100.76, -,8.226371
31.40,6404.222,674.80,-25.33333,100.76, -,8.226371
31.45,6404.222,674.80,-21.71428,100.76, -,8.226371
31.50,6404.222,674.80,-21.71428,100.76, -,8.245819
31.55,6404.222,674.80,-21.71428,100.76, -,8.245819
31.60,6400.427,674.90,-21.71428,100.76, -,8.245819
31.65,6400.427,674.90,-21.71428,100.76, -,8.245819
31.70,6400.427,674.90,-21.71428,100.76, -,8.245819
31.75,6396.634,675.00,-25.33333,100.76, -,8.245819
31.80,6396.634,675.00,-21.71428,100.76, -,8.245819
31.85,6396.634,675.00,-21.71428,100.76, -,8.245819
31.90,6396.634,675.00,-21.71428,100.76, -,8.245819
31.95,6392.843,675.10,-21.71428,100.76, -,8.245819
32.00,6392.843,675.10,-21.71428,100.76, -,8.245819
32.05,6392.843,675.10,-21.71428,100.76, -,8.245819
32.10,6392.843,675.10,-18.09524,100.76, -,8.245819
32.15,6392.843,675.10,-18.09524,100.76, -,8.245819
32.20,6389.049,675.20,-21.71428,100.76, -,8.245819
32.25,6385.258,675.30,-25.33333,100.76, -,8.245819
32.30,6385.258,675.30,-21.71428,100.76, -,8.245819
32.35,6385.258,675.30,-21.71428,100.76, -,8.245819
32.40,6385.258,675.30,-21.71428,100.76, -,8.245819
32.45,6381.465,675.40,-21.71428,100.76, -,8.245819
32.50,6381.465,675.40,-21.71428,100.76, -,8.245819
32.55,6381.465,675.40,-21.71428,100.76, -,8.226371
32.60,6381.465,675.40,-21.71428,100.76, -,8.226371
32.65,6377.675,675.50,-21.71428,100.76, -,8.226371
32.70,6377.675,675.50,-21.71428,100.76, -,8.226371
32.75,6373.885,675.60,-25.33333,100.76, -,8.226371
32.80,6373.885,675.60,-21.71428,100.76, -,8.226371
32.85,6373.885,675.60,-21.71428,100.76, -,8.226371
32.90,6373.885,675.60,-21.71428,100.76, -,8.226371
32.95,6370.093,675.70,-25.33333,100.76, -,8.226371
33.00,6370.093,675.70,-21.71428,100.76, -,8.226371
33.05,6366.305,675.80,-25.33333,100.76, -,8.226371
33.10,6362.514,675.90,-28.95238,100.76, -,8.226371
33.15,6362.514,675.90,-28.95238,100.76, -,8.226371
33.20,6362.514,675.90,-28.95238,100.76, -,8.226371
33.25,6362.514,675.90,-25.33333,100.76, -,8.226371
33.30,6358.726,676.00,-25.33333,100.76, -,8.226371
33.35,6358.726,676.00,-25.33333,100.76, -,8.226371
33.40,6358.726,676.00,-25.33333,100.76, -,8.226371
33.45,6354.939,676.10,-28.95238,100.76, -,8.226371
33.50,6354.939,676.10,-25.33333,100.76, -,8.245819
33.55,6354.939,676.10,-25.33333,100.76, -,8.245819
33.60,6354.939,676.10,-25.33333,100.76, -,8.245819
33.65,6351.149,676.20,-28.95238,100.76, -,8.245819
33.70,6351.149,676.20,-25.33333,100.76, -,8.245819
33.75,6347.363,676.30,-28.95238,100.76, -,8.245819
33.80,6347.363,676.30,-25.33333,100.76, -,8.245819
33.85,6347.363,676.30,-25.33333,100.76, -,8.245819
33.90,6343.575,676.40,-28.95238,100.76, -,8.245819
33.95,6343.575,676.40,-28.95238,100.76, -,8.245819
34.00,6343.575,676.40,-25.33333,100.76, -,8.245819
34.05,6339.789,676.50,-28.95238,100.76, -,8.245819
34.10,6339.789,676.50,-25.33333,100.76, -,8.245819
34.15,6339.789,676.50,-21.71428,100.76, -,8.245819
34.20,6336.004,676.60,-25.33333,100.76, -,8.245819
34.25,6336.004,676.60,-25.33333,100.76, -,8.245819
34.30,6332.217,676.70,-28.95238,100.76, -,8.245819
34.35,6332.217,676.70,-25.33333,100.76, -,8.245819
34.40,6332.217,676.70,-25.33333,100.76, -,8.245819
34.45,6328.433,676.80,-28.95238,100.76, -,8.245819
34.50,6328.433,676.80,-25.33333,100.76, -,8.245819
34.55,6324.646,676.90,-28.95238,100.76, -,8.226371
34.60,6324.646,676.90,-28.95238,100.76, -,8.226371
34.65,6324.646,676.90,-28.95238,100.76, -,8.226371
34.70,6320.863,677.00,-28.95238,100.76, -,8.226371
34.75,6320.863,677.00,-28.95238,100.76, -,8.226371
34.80,6320.863,677.00,-25.33333,100.76, -,8.226371
34.85,6317.081,677.10,-28.95238,100.76, -,8.226371
34.90,6317.081,677.10,-28.95238,100.76, -,8.226371
34.95,6317.081,677.10,-25.33333,100.76, -,8.226371
35.00,6313.296,677.20,-28.95238,100.76, -,8.226371
35.05,6313.296,677.20,-28.95238,100.76, -,8.226371
35.10,6313.296,677.20,-25.33333,100.76, -,8.226371
35.15,6309.514,677.30,-28.95238,100.76, -,8.226371
35.20,6309.514,677.30,-28.95238,100.76, -,8.226371
35.25,6309.514,677.30,-25.33333,100.76, -,8.226371
35.30,6305.73,677.40,-28.95238,100.76, -,8.226371
35.35,6305.73,677.40,-25.33333,100.76, -,8.226371
35.40,6301.949,677.50,-28.95238,100.76, -,8.226371
35.45,6301.949,677.50,-28.95238,100.76, -,8.226371
35.50,6301.949,677.50,-25.33333,100.76, -,8.226371
35.55,6298.168,677.60,-28.95238,100.76, -,8.226371
35.60,6298.168,677.60,-25.33333,100.76, -,8.226371
35.65,6298.168,677.60,-25.33333,100.76, -,8.226371
35.70,6294.386,677.70,-28.95238,100.76, -,8.226371
35.75,6298.168,677.60,-21.71428,100.76, -,8.226371
35.80,6294.386,677.70,-25.33333,100.76, -,8.226371
35.85,6294.386,677.70,-25.33333,100.76, -,8.226371
35.90,6290.606,677.80,-25.33333,100.76, -,8.226371
35.95,6290.606,677.80,-25.33333,100.76, -,8.226371
36.00,6286.825,677.90,-28.95238,100.76, -,8.226371
36.05,6286.825,677.90,-25.33333,100.76, -,8.226371
36.10,6286.825,677.90,-25.33333,100.76, -,8.226371
36.15,6286.825,677.90,-25.33333,100.76, -,8.226371
36.20,6283.046,678.00,-25.33333,100.76, -,8.226371
36.25,6283.046,678.00,-25.33333,100.76, -,8.226371
36.30,6283.046,678.00,-25.33333,100.76, -,8.226371
36.35,6279.268,678.10,-25.33333,100.76, -,8.226371
36.40,6279.268,678.10,-25.33333,100.76, -,8.226371
36.45,6279.268,678.10,-21.71428,100.76, -,8.226371
36.50,6275.487,678.20,-25.33333,100.76, -,8.226371
36.55,6275.487,678.20,-25.33333,100.76, -,8.226371
36.60,6275.487,678.20,-21.71428,100.76, -,8.226371
36.65,6275.487,678.20,-21.71428,100.76, -,8.226371
36.70,6271.71,678.30,-25.33333,100.76, -,8.226371
36.75,6271.71,678.30,-21.71428,100.76, -,8.226371
36.80,6271.71,678.30,-25.33333,100.76, -,8.226371
36.85,6271.71,678.30,-21.71428,100.76, -,8.226371
36.90,6267.931,678.40,-25.33333,100.76, -,8.226371
36.95,6267.931,678.40,-21.71428,100.76, -,8.226371
37.00,6267.931,678.40,-21.71428,100.76, -,8.226371
37.05,6264.154,678.50,-21.71428,100.76, -,8.226371
37.10,6260.378,678.60,-25.33333,100.76, -,8.226371
37.15,6260.378,678.60,-25.33333,100.76, -,8.226371
37.20,6260.378,678.60,-25.33333,100.76, -,8.226371
37.25,6260.378,678.60,-21.71428,100.76, -,8.226371
37.30,6256.6,678.70,-25.33333,100.76, -,8.226371
37.35,6256.6,678.70,-25.33333,100.76, -,8.226371
37.40,6252.825,678.80,-25.28572,100.76, -,8.226371
37.45,6252.825,678.80,-25.28572,100.76, -,8.226371
37.50,6252.825,678.80,-25.28572,100.76, -,8.226371
37.55,6252.825,678.80,-21.66667,100.76, -,8.226371
37.60,6249.047,678.90,-25.28572,100.76, -,8.226371
37.65,6249.047,678.90,-25.28572,100.76, -,8.226371
37.70,6249.047,678.90,-25.28572,100.76, -,8.226371
37.75,6245.273,679.00,-25.23809,100.76, -,8.226371
37.80,6245.273,679.00,-25.23809,100.76, -,8.226371
37.85,6245.273,679.00,-25.23809,100.76, -,8.226371
37.90,6241.5,679.10,-28.80952,100.76, -,8.226371
37.95,6241.5,679.10,-25.19048,100.76, -,8.226371
38.00,6241.5,679.10,-25.19048,100.76, -,8.226371
38.05,6237.724,679.20,-28.80952,100.76, -,8.226371
38.10,6237.724,679.20,-25.19048,100.76, -,8.226371
38.15,6237.724,679.20,-21.57143,100.76, -,8.226371
38.20,6237.724,679.20,-21.57143,100.76, -,8.226371
38.25,6237.724,679.20,-21.57143,100.76, -,8.226371
38.30,6233.951,679.30,-25.14286,100.76, -,8.226371
38.35,6230.176,679.40,-25.09524,100.76, -,8.226371
38.40,6230.176,679.40,-25.09524,100.76, -,8.226371
38.45,6230.176,679.40,-21.52381,100.76, -,8.226371
38.50,6233.951,679.30,-17.95238,100.76, -,8.226371
38.55,6230.176,679.40,-21.52381,100.76, -,8.245819
38.60,6230.176,679.40,-21.52381,100.76, -,8.245819
38.65,6226.404,679.50,-21.47619,100.76, -,8.245819
38.70,6226.404,679.50,-21.47619,100.76, -,8.245819
38.75,6222.632,679.60,-25.04762,100.76, -,8.245819
38.80,6222.632,679.60,-21.47619,100.76, -,8.245819
38.85,6222.632,679.60,-21.47619,100.76, -,8.245819
38.90,6218.859,679.70,-25.04762,100.76, -,8.245819
38.95,6218.859,679.70,-21.47619,100.76, -,8.245819
39.00,6218.859,679.70,-21.47619,100.76, -,8.245819
39.05,6215.088,679.80,-25.04762,100.76, -,8.245819
39.10,6215.088,679.80,-21.42857,100.76, -,8.245819
39.15,6215.088,679.80,-21.42857,100.76, -,8.245819
39.20,6211.315,679.90,-25,100.76, -,8.245819
39.25,6211.315,679.90,-25,100.76, -,8.245819
39.30,6211.315,679.90,-25,100.76, -,8.245819
39.35,6207.546,680.00,-25,100.76, -,8.245819
39.40,6207.546,680.00,-21.42857,100.76, -,8.245819
39.45,6207.546,680.00,-21.42857,100.76, -,8.245819
39.50,6203.776,680.10,-25,100.76, -,8.226371
39.55,6203.776,680.10,-28.57143,100.76, -,8.226371
39.60,6203.776,680.10,-25,100.76, -,8.226371
39.65,6200.005,680.20,-28.57143,100.76, -,8.226371
39.70,6200.005,680.20,-25,100.76, -,8.226371
39.75,6200.005,680.20,-25,100.76, -,8.226371
39.80,6196.237,680.30,-25,100.76, -,8.226371
39.85,6196.237,680.30,-25,100.76, -,8.226371
39.90,6196.237,680.30,-25,100.76, -,8.226371
39.95,6192.466,680.40,-25,100.76, -,8.226371
40.00,6192.466,680.40,-25,100.76, -,8.226371
40.05,6192.466,680.40,-25,100.76, -,8.226371
40.10,6188.699,680.50,-25,100.76, -,8.226371
40.15,6188.699,680.50,-25,100.76, -,8.226371
40.20,6184.932,680.60,-28.57143,100.76, -,8.226371
40.25,6184.932,680.60,-25,100.76, -,8.226371
40.30,6184.932,680.60,-25,100.76, -,8.226371
40.35,6181.163,680.70,-28.57143,100.76, -,8.226371
40.40,6181.163,680.70,-25,100.76, -,8.226371
40.45,6181.163,680.70,-25,100.76, -,8.226371
40.50,6177.396,680.80,-28.57143,100.76, -,8.226371
40.55,6177.396,680.80,-25,100.76, -,8.226371
40.60,6177.396,680.80,-25,100.76, -,8.226371
40.65,6173.628,680.90,-28.57143,100.76, -,8.226371
40.70,6173.628,680.90,-25,100.76, -,8.226371
40.75,6173.628,680.90,-25,100.76, -,8.226371
40.80,6173.628,680.90,-25,100.76, -,8.226371
40.85,6169.863,681.00,-25,100.76, -,8.226371
40.90,6169.863,681.00,-25,100.76, -,8.226371
40.95,6166.098,681.10,-28.57143,100.76, -,8.226371
41.00,6166.098,681.10,-25,100.76, -,8.226371
41.05,6166.098,681.10,-25,100.76, -,8.226371
41.10,6162.332,681.20,-28.57143,100.76, -,8.226371
41.15,6162.332,681.20,-25,100.76, -,8.226371
41.20,6162.332,681.20,-25,100.76, -,8.226371
41.25,6158.568,681.30,-25,100.76, -,8.226371
41.30,6158.568,681.30,-25,100.76, -,8.226371
41.35,6158.568,681.30,-25,100.76, -,8.226371
41.40,6158.568,681.30,-21.42857,100.76, -,8.226371
41.45,6154.802,681.40,-25,100.76, -,8.226371
41.50,6154.802,681.40,-25,100.76, -,8.226371
41.55,6154.802,681.40,-21.42857,100.76, -,8.226371
41.60,6154.802,681.40,-21.42857,100.76, -,8.226371
41.65,6151.039,681.50,-25,100.76, -,8.226371
41.70,6151.039,681.50,-21.42857,100.76, -,8.226371
41.75,6147.276,681.60,-25,100.76, -,8.226371
41.80,6147.276,681.60,-25,100.76, -,8.226371
41.85,6147.276,681.60,-25,100.76, -,8.226371
41.90,6147.276,681.60,-21.42857,100.76, -,8.226371
41.95,6143.512,681.70,-25,100.76, -,8.226371
42.00,6147.276,681.60,-17.85714,100.76, -,8.226371
42.05,6143.512,681.70,-21.42857,100.76, -,8.226371
42.10,6143.512,681.70,-21.42857,100.76, -,8.226371
42.15,6139.75,681.80,-21.42857,100.76, -,8.226371
42.20,6139.75,681.80,-21.42857,100.76, -,8.226371
42.25,6139.75,681.80,-21.42857,100.76, -,8.226371
42.30,6135.986,681.90,-21.42857,100.76, -,8.226371
42.35,6135.986,681.90,-21.42857,100.76, -,8.226371
42.40,6135.986,681.90,-21.42857,100.76, -,8.226371
42.45,6135.986,681.90,-21.42857,100.76, -,8.226371
42.50,6132.226,682.00,-21.42857,100.76, -,8.226371
42.55,6132.226,682.00,-21.42857,100.76, -,8.226371
42.60,6128.465,682.10,-25,100.76, -,8.226371
42.65,6128.465,682.10,-25,100.76, -,8.226371
42.70,6128.465,682.10,-21.42857,100.76, -,8.226371
42.75,6128.465,682.10,-21.42857,100.76, -,8.226371
42.80,6124.703,682.20,-21.42857,100.76, -,8.226371
42.85,6120.943,682.30,-25,100.76, -,8.226371
42.90,6120.943,682.30,-25,100.76, -,8.226371
42.95,6120.943,682.30,-25,100.76, -,8.226371
43.00,6120.943,682.30,-21.42857,100.76, -,8.226371
43.05,6120.943,682.30,-25,100.76, -,8.226371
43.10,6117.182,682.40,-25,100.76, -,8.226371
43.15,6117.182,682.40,-25,100.76, -,8.226371
43.20,6117.182,682.40,-21.42857,100.76, -,8.226371
43.25,6113.423,682.50,-25,100.76, -,8.226371
43.30,6113.423,682.50,-25,100.76, -,8.226371
43.35,6113.423,682.50,-21.42857,100.76, -,8.226371
43.40,6113.423,682.50,-21.42857,100.76, -,8.226371
43.45,6113.423,682.50,-21.42857,100.76, -,8.226371
43.50,6109.665,682.60,-25,100.76, -,8.245819
43.55,6109.665,682.60,-21.42857,100.76, -,8.245819
43.60,6105.905,682.70,-25,100.76, -,8.245819
43.65,6105.905,682.70,-21.42857,100.76, -,8.245819
43.70,6102.148,682.80,-25,100.76, -,8.245819
43.75,6102.148,682.80,-25,100.76, -,8.245819
43.80,6102.148,682.80,-25,100.76, -,8.245819
43.85,6098.389,682.90,-25,100.76, -,8.245819
43.90,6098.389,682.90,-21.42857,100.76, -,8.245819
43.95,6098.389,682.90,-21.42857,100.76, -,8.245819
44.00,6094.632,683.00,-25,100.76, -,8.245819
44.05,6094.632,683.00,-25,100.76, -,8.245819
44.10,6094.632,683.00,-25,100.76, -,8.245819
44.15,6090.876,683.10,-25,100.76, -,8.245819
44.20,6090.876,683.10,-25,100.76, -,8.245819
44.25,6090.876,683.10,-25,100.76, -,8.245819
44.30,6090.876,683.10,-21.42857,100.76, -,8.245819
44.35,6087.119,683.20,-25,100.76, -,8.245819
44.40,6087.119,683.20,-25,100.76, -,8.245819
