Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
194.21,3409.911,757.10,-82.33334,81.32, -,8.206923
194.26,3392.633,757.60,-85.61905,81.32, -,8.206923
194.31,3378.817,758.00,-88.85714,81.32, -,8.206923
194.36,3368.459,758.30,-88.80952,81.32, -,8.206923
194.41,3361.556,758.50,-88.80952,81.32, -,8.206923
194.46,3354.653,758.70,-92.09524,81.32, -,8.206923
194.51,3354.653,758.70,-92.09524,81.32, -,8.206923
194.56,3354.653,758.70,-102,81.14, -,8.206923
194.61,3354.653,758.70,-111.9048,81.14, -,8.206923
194.66,3361.556,758.50,-111.9524,81.14, -,8.206923
194.71,3365.006,758.40,-105.381,81.14, -,8.206923
194.76,3365.006,758.40,-92.19048,81.14, -,8.206923
194.81,3361.556,758.50,-75.71429,81.14, -,8.206923
194.86,3358.105,758.60,-65.80952,81.14, -,8.206923
194.91,3351.204,758.80,-59.19048,81.14, -,8.206923
194.96,3340.855,759.10,-59.19048,81.14, -,8.206923
195.01,3337.405,759.20,-55.90476,81.14, -,8.206923
195.06,3333.958,759.30,-59.19048,81.14, -,8.206923
195.11,3330.508,759.40,-75.61905,81.14, -,8.206923
195.16,3327.061,759.50,-92.09524,81.14, -,8.206923
195.21,3327.061,759.50,-92.09524,81.14, -,8.206923
195.26,3333.958,759.30,-72.33334,81.14, -,8.206923
195.31,3344.304,759.00,-46,81.14, -,8.206923
195.36,3358.105,758.60,-19.71428,81.14, -,8.206923
195.41,3378.817,758.00,9.857142,81.14, -,8.206923
195.46,3399.541,757.40,36.14286,81.14, -,8.206923
195.51,3402.998,757.30,46,81.32, -,8.226371
195.56,3378.817,758.00,22.95238,81.32, -,8.226371
195.61,3354.653,758.70,-0.04761905,81.32, -,8.226371
195.66,3333.958,759.30,-19.76191,81.32, -,8.226371
195.71,3320.166,759.70,-39.47619,81.32, -,8.226371
195.76,3309.828,760.00,-52.61905,81.32, -,8.226371
195.81,3302.937,760.20,-59.19048,81.32, -,8.226371
195.86,3309.828,760.00,-49.33333,81.32, -,8.226371
195.91,3313.273,759.90,-42.76191,81.32, -,8.226371
195.96,3316.72,759.80,-32.90476,81.32, -,8.226371
196.01,3316.72,759.80,-23.04762,81.32, -,8.226371
196.06,3309.828,760.00,-26.33333,81.32, -,8.226371
196.11,3302.937,760.20,-29.61905,81.32, -,8.226371
196.16,3302.937,760.20,-26.33333,81.32, -,8.226371
196.21,3296.047,760.40,-29.61905,81.32, -,8.226371
196.26,3285.716,760.70,-39.47619,81.32, -,8.226371
196.31,3271.947,761.10,-59.14286,81.32, -,8.226371
196.36,3271.947,761.10,-69,81.32, -,8.226371
196.41,3275.388,761.00,-78.85714,81.32, -,8.226371
196.46,3285.716,760.70,-88.71429,81.32, -,8.226371
196.51,3292.604,760.50,-101.8571,81.32, -,8.226371
196.56,3289.161,760.60,-108.4286,81.14, -,8.206923
196.61,3275.388,761.00,-98.47619,81.14, -,8.206923
196.66,3254.743,761.60,-95.14286,81.14, -,8.206923
196.71,3247.864,761.80,-82,81.14, -,8.206923
196.76,3244.424,761.90,-72.14286,81.14, -,8.206923
196.81,3240.986,762.00,-65.57143,81.14, -,8.206923
196.86,3237.548,762.10,-62.28571,81.14, -,8.206923
196.91,3234.109,762.20,-72.14286,81.14, -,8.206923
196.96,3234.109,762.20,-75.42857,81.14, -,8.206923
197.01,3234.109,762.20,-78.71429,81.14, -,8.206923
197.06,3234.109,762.20,-78.71429,81.14, -,8.206923
197.11,3234.109,762.20,-72.14286,81.14, -,8.206923
197.16,3247.864,761.80,-52.47619,81.14, -,8.206923
197.21,3271.947,761.10,-29.52381,81.14, -,8.206923
197.26,3302.937,760.20,6.571429,81.14, -,8.206923
197.31,3313.273,759.90,26.28572,81.14, -,8.206923
197.36,3302.937,760.20,29.52381,81.14, -,8.206923
197.41,3289.161,760.60,16.38095,81.14, -,8.206923
197.46,3275.388,761.00,0,81.14, -,8.206923
197.51,3268.505,761.20,-16.42857,81.14, -,8.226371
197.56,3258.183,761.50,-32.80952,81.14, -,8.226371
197.61,3254.743,761.60,-32.80952,81.14, -,8.226371
197.66,3258.183,761.50,-16.42857,81.14, -,8.226371
197.71,3265.064,761.30,9.809524,81.14, -,8.226371
197.76,3278.83,760.90,29.47619,81.14, -,8.226371
197.81,3289.161,760.60,42.61905,81.14, -,8.226371
197.86,3292.604,760.50,49.19048,81.14, -,8.226371
197.91,3289.161,760.60,49.19048,81.14, -,8.226371
197.96,3282.274,760.80,45.90476,81.14, -,8.226371
198.01,3275.388,761.00,39.33333,81.14, -,8.226371
198.06,3271.947,761.10,36.04762,81.14, -,8.226371
198.11,3268.505,761.20,32.76191,81.14, -,8.226371
198.16,3265.064,761.30,29.47619,81.14, -,8.226371
198.21,3254.743,761.60,6.571429,81.14, -,8.226371
198.26,3247.864,761.80,-22.95238,81.14, -,8.226371
198.31,3237.548,762.10,-62.28571,81.14, -,8.226371
198.36,3223.798,762.50,-85.2381,81.14, -,8.226371
198.41,3210.054,762.90,-88.47619,81.14, -,8.226371
198.46,3199.75,763.20,-85.14286,81.14, -,8.226371
198.51,3192.883,763.40,-78.57143,81.14, -,8.226371
198.56,3182.584,763.70,-81.80952,81.14, -,8.226371
198.61,3179.153,763.80,-75.28571,81.14, -,8.226371
198.66,3175.72,763.90,-75.28571,81.14, -,8.226371
198.71,3175.72,763.90,-78.57143,81.14, -,8.226371
198.76,3182.584,763.70,-78.61905,81.14, -,8.226371
198.81,3182.584,763.70,-91.71429,81.14, -,8.226371
198.86,3182.584,763.70,-101.5714,81.14, -,8.226371
198.91,3182.584,763.70,-104.8571,81.14, -,8.226371
198.96,3175.72,763.90,-108.0952,81.14, -,8.226371
199.01,3168.86,764.10,-108.0476,81.14, -,8.226371
199.06,3165.428,764.20,-104.7619,81.14, -,8.226371
199.11,3161.999,764.30,-104.7619,81.14, -,8.226371
199.16,3165.428,764.20,-98.19048,81.14, -,8.226371
199.21,3175.72,763.90,-85.09524,81.14, -,8.226371
199.26,3192.883,763.40,-58.95238,81.14, -,8.226371
199.31,3210.054,762.90,-36.04762,81.14, -,8.226371
199.36,3210.054,762.90,-26.23809,81.14, -,8.226371
199.41,3199.75,763.20,-22.95238,81.14, -,8.226371
199.46,3182.584,763.70,-26.19048,81.14, -,8.226371
199.51,3168.86,764.10,-29.42857,81.14, -,8.226371
199.56,3158.567,764.40,-32.71429,81.14, -,8.226371
199.61,3155.139,764.50,-26.19048,81.14, -,8.226371
199.66,3158.567,764.40,-19.61905,81.14, -,8.226371
199.71,3165.428,764.20,-9.809524,81.14, -,8.226371
199.76,3175.72,763.90,0,81.14, -,8.226371
199.81,3179.153,763.80,-3.238095,81.14, -,8.226371
199.86,3179.153,763.80,-3.238095,81.14, -,8.226371
199.91,3179.153,763.80,-3.238095,81.14, -,8.226371
199.96,3172.29,764.00,-9.761905,81.14, -,8.226371
200.01,3161.999,764.30,-13.04762,81.14, -,8.226371
200.06,3155.139,764.50,-13.04762,81.14, -,8.226371
200.11,3144.853,764.80,-19.57143,81.14, -,8.226371
200.16,3137.997,765.00,-22.80952,81.14, -,8.226371
200.21,3131.142,765.20,-32.61905,81.14, -,8.226371
200.26,3124.289,765.40,-48.95238,81.14, -,8.226371
200.31,3117.439,765.60,-71.80952,81.14, -,8.226371
200.36,3117.439,765.60,-88.14286,81.14, -,8.226371
200.41,3117.439,765.60,-88.14286,81.14, -,8.226371
200.46,3120.864,765.50,-75.09524,81.14, -,8.226371
200.51,3120.864,765.50,-58.76191,81.14, -,8.226371
200.56,3107.163,765.90,-58.76191,81.14, -,8.206923
200.61,3096.892,766.20,-58.71429,81.14, -,8.206923
200.66,3090.046,766.40,-61.95238,81.14, -,8.206923
200.71,3086.625,766.50,-68.47619,81.14, -,8.206923
200.76,3083.203,766.60,-78.2381,81.14, -,8.206923
200.81,3079.781,766.70,-91.28571,81.14, -,8.206923
200.86,3076.36,766.80,-97.80952,81.14, -,8.206923
200.91,3076.36,766.80,-97.80952,81.14, -,8.206923
200.96,3076.36,766.80,-97.80952,81.14, -,8.206923
201.01,3079.781,766.70,-88.04762,81.14, -,8.206923
201.06,3093.47,766.30,-65.19048,81.14, -,8.206923
201.11,3103.74,766.00,-48.90476,81.14, -,8.206923
201.16,3110.588,765.80,-32.57143,81.14, -,8.206923
201.21,3110.588,765.80,-26.04762,81.14, -,8.206923
201.26,3100.317,766.10,-29.28572,81.14, -,8.206923
201.31,3090.046,766.40,-32.52381,81.14, -,8.206923
201.36,3076.36,766.80,-39.04762,81.14, -,8.206923
201.41,3069.519,767.00,-45.57143,81.14, -,8.206923
201.46,3062.678,767.20,-52.09524,81.14, -,8.206923
201.51,3062.678,767.20,-55.33333,81.14, -,8.206923
201.56,3062.678,767.20,-55.33333,81.14, -,8.206923
201.61,3066.099,767.10,-39.04762,81.14, -,8.206923
201.66,3072.938,766.90,-22.76191,81.14, -,8.206923
201.71,3079.781,766.70,-9.714286,81.14, -,8.206923
201.76,3083.203,766.60,-3.238095,81.14, -,8.206923
201.81,3086.625,766.50,3.238095,81.14, -,8.206923
201.86,3083.203,766.60,3.238095,81.14, -,8.206923
201.91,3072.938,766.90,-3.285714,81.14, -,8.206923
201.96,3066.099,767.10,-9.809524,81.14, -,8.206923
202.01,3059.26,767.30,-16.33333,81.14, -,8.206923
202.06,3052.422,767.50,-26.09524,81.14, -,8.206923
202.11,3049.004,767.60,-42.38095,81.14, -,8.206923
202.16,3049.004,767.60,-52.14286,81.14, -,8.206923
202.21,3045.585,767.70,-61.90476,81.14, -,8.206923
202.26,3045.585,767.70,-61.90476,81.14, -,8.206923
202.31,3045.585,767.70,-52.14286,81.14, -,8.206923
202.36,3042.168,767.80,-45.61905,81.14, -,8.206923
202.41,3038.75,767.90,-35.80952,81.14, -,8.206923
202.46,3031.918,768.10,-35.80952,81.14, -,8.206923
202.51,3025.086,768.30,-35.80952,81.14, -,8.206923
202.56,3018.255,768.50,-42.33333,80.96, -,8.226371
202.61,3008.012,768.80,-52.09524,80.96, -,8.226371
202.66,3001.185,769.00,-61.85714,80.96, -,8.226371
202.71,2994.359,769.20,-74.90476,80.96, -,8.226371
202.76,2987.535,769.40,-87.90476,80.96, -,8.226371
202.81,2984.124,769.50,-94.38095,80.96, -,8.226371
202.86,2984.124,769.50,-97.61905,80.96, -,8.226371
202.91,2987.535,769.40,-91.14286,80.96, -,8.226371
202.96,2997.773,769.10,-71.61905,80.96, -,8.226371
203.01,3004.597,768.90,-58.61905,80.96, -,8.226371
203.06,3014.841,768.60,-42.33333,80.96, -,8.226371
203.11,3018.255,768.50,-32.57143,80.96, -,8.226371
203.16,3011.426,768.70,-35.85714,80.96, -,8.226371
203.21,3001.185,769.00,-45.61905,80.96, -,8.226371
203.26,2987.535,769.40,-55.38095,80.96, -,8.226371
203.31,2980.714,769.60,-61.85714,80.96, -,8.226371
203.36,2977.302,769.70,-65.09524,80.96, -,8.226371
203.41,2980.714,769.60,-58.61905,80.96, -,8.226371
203.46,2987.535,769.40,-48.90476,80.96, -,8.226371
203.51,2990.948,769.30,-39.14286,80.96, -,8.206923
203.56,2990.948,769.30,-32.61905,80.96, -,8.206923
203.61,2990.948,769.30,-26.09524,80.96, -,8.206923
203.66,2987.535,769.40,-19.57143,80.96, -,8.206923
203.71,2977.302,769.70,-22.80952,80.96, -,8.206923
203.76,2970.481,769.90,-22.76191,80.96, -,8.206923
203.81,2967.072,770.00,-19.52381,80.96, -,8.206923
203.86,2963.664,770.10,-19.52381,80.96, -,8.206923
203.91,2963.664,770.10,-19.52381,80.96, -,8.206923
203.96,2960.254,770.20,-26,80.96, -,8.206923
204.01,2956.846,770.30,-39,80.96, -,8.206923
204.06,2943.214,770.70,-58.47619,80.96, -,8.206923
204.11,2936.401,770.90,-74.71429,80.96, -,8.206923
204.16,2929.59,771.10,-84.42857,80.96, -,8.206923
204.21,2922.78,771.30,-84.38095,80.96, -,8.206923
204.26,2915.97,771.50,-81.09524,80.96, -,8.206923
204.31,2905.76,771.80,-77.80952,80.96, -,8.206923
204.36,2892.15,772.20,-84.28571,80.96, -,8.206923
204.41,2885.347,772.40,-87.52381,80.96, -,8.206923
204.46,2881.947,772.50,-94,80.96, -,8.206923
204.51,2881.947,772.50,-100.4762,80.96, -,8.206923
204.56,2881.947,772.50,-103.7143,80.78, -,8.206923
204.61,2881.947,772.50,-103.7143,80.78, -,8.206923
204.66,2881.947,772.50,-103.7143,80.78, -,8.206923
204.71,2878.547,772.60,-103.7143,80.78, -,8.206923
204.76,2875.146,772.70,-97.19048,80.78, -,8.206923
204.81,2875.146,772.70,-90.71429,80.78, -,8.206923
204.86,2871.747,772.80,-90.71429,80.78, -,8.206923
204.91,2871.747,772.80,-87.47619,80.78, -,8.206923
204.96,2878.547,772.60,-81,80.78, -,8.206923
205.01,2878.547,772.60,-77.7619,80.78, -,8.206923
205.06,2875.146,772.70,-77.7619,80.78, -,8.206923
205.11,2868.347,772.90,-71.2381,80.78, -,8.206923
205.16,2861.551,773.10,-71.2381,80.78, -,8.206923
205.21,2858.151,773.20,-68,80.78, -,8.206923
205.26,2864.949,773.00,-55.04762,80.78, -,8.206923
205.31,2868.347,772.90,-45.33333,80.78, -,8.206923
205.36,2861.551,773.10,-42.09524,80.78, -,8.206923
205.41,2854.754,773.30,-35.61905,80.78, -,8.206923
205.46,2844.563,773.60,-38.85714,80.78, -,8.206923
205.51,2841.166,773.70,-38.85714,80.78, -,8.206923
205.56,2844.563,773.60,-35.61905,80.78, -,8.206923
205.61,2851.356,773.40,-29.14286,80.78, -,8.206923
205.66,2861.551,773.10,-19.42857,80.78, -,8.206923
205.71,2861.551,773.10,-19.42857,80.78, -,8.206923
205.76,2858.151,773.20,-19.42857,80.78, -,8.206923
205.81,2851.356,773.40,-22.66667,80.78, -,8.206923
205.86,2851.356,773.40,-22.66667,80.78, -,8.206923
205.91,2851.356,773.40,-19.42857,80.78, -,8.206923
205.96,2851.356,773.40,-19.42857,80.78, -,8.206923
206.01,2847.959,773.50,-29.14286,80.78, -,8.206923
206.06,2837.77,773.80,-38.85714,80.78, -,8.206923
206.11,2827.584,774.10,-45.33333,80.78, -,8.206923
206.16,2820.795,774.30,-45.33333,80.78, -,8.206923
206.21,2817.4,774.40,-42.09524,80.78, -,8.206923
206.26,2817.4,774.40,-38.85714,80.78, -,8.206923
206.31,2820.795,774.30,-42.09524,80.78, -,8.206923
206.36,2817.4,774.40,-48.57143,80.78, -,8.206923
206.41,2810.615,774.60,-48.57143,80.78, -,8.206923
206.46,2797.044,775.00,-55,80.78, -,8.206923
206.51,2793.654,775.10,-48.52381,80.78, -,8.206923
206.56,2793.654,775.10,-45.28571,80.6, -,8.206923
206.61,2793.654,775.10,-48.52381,80.6, -,8.206923
206.66,2803.829,774.80,-45.28571,80.6, -,8.206923
206.71,2807.22,774.70,-51.76191,80.6, -,8.206923
206.76,2797.044,775.00,-61.47619,80.6, -,8.206923
206.81,2786.871,775.30,-67.90476,80.6, -,8.206923
206.86,2773.311,775.70,-74.33334,80.6, -,8.206923
206.91,2769.923,775.80,-77.57143,80.6, -,8.206923
206.96,2776.702,775.60,-71.09524,80.6, -,8.206923
207.01,2790.261,775.20,-58.19048,80.6, -,8.206923
207.06,2803.829,774.80,-42.04762,80.6, -,8.206923
207.11,2800.435,774.90,-35.57143,80.6, -,8.206923
207.16,2790.261,775.20,-35.52381,80.6, -,8.206923
207.21,2780.091,775.50,-38.71429,80.6, -,8.206923
207.26,2769.923,775.80,-45.14286,80.6, -,8.206923
207.31,2773.311,775.70,-41.90476,80.6, -,8.206923
207.36,2783.48,775.40,-35.47619,80.6, -,8.206923
207.41,2797.044,775.00,-19.33333,80.6, -,8.206923
207.46,2800.435,774.90,-9.619047,80.6, -,8.206923
207.51,2793.654,775.10,-3.190476,80.6, -,8.206923
207.56,2783.48,775.40,-9.619047,80.6, -,8.206923
207.61,2783.48,775.40,-9.619047,80.6, -,8.206923
207.66,2786.871,775.30,-6.380952,80.6, -,8.206923
207.71,2786.871,775.30,-16.09524,80.6, -,8.206923
207.76,2790.261,775.20,-16.09524,80.6, -,8.206923
207.81,2793.654,775.10,-3.142857,80.6, -,8.206923
207.86,2790.261,775.20,3.285714,80.6, -,8.206923
207.91,2783.48,775.40,9.714286,80.6, -,8.206923
207.96,2780.091,775.50,9.714286,80.6, -,8.206923
208.01,2776.702,775.60,0,80.6, -,8.206923
208.06,2769.923,775.80,-19.38095,80.6, -,8.206923
208.11,2756.369,776.20,-45.19048,80.6, -,8.206923
208.16,2736.052,776.80,-61.28571,80.6, -,8.206923
208.21,2722.513,777.20,-64.52381,80.6, -,8.206923
208.26,2708.981,777.60,-67.7619,80.6, -,8.206923
208.31,2705.598,777.70,-61.33333,80.6, -,8.206923
208.36,2702.217,777.80,-67.80952,80.6, -,8.206923
208.41,2702.217,777.80,-77.47619,80.6, -,8.206923
208.46,2708.981,777.60,-83.95238,80.6, -,8.206923
208.51,2715.746,777.40,-80.7619,80.6, -,8.206923
208.56,2708.981,777.60,-80.71429,80.6, -,8.226371
208.61,2705.598,777.70,-74.28571,80.6, -,8.226371
208.66,2702.217,777.80,-77.52381,80.6, -,8.226371
208.71,2695.454,778.00,-87.19048,80.6, -,8.226371
208.76,2688.692,778.20,-93.61905,80.6, -,8.226371
208.81,2681.931,778.40,-103.2857,80.6, -,8.226371
208.86,2681.931,778.40,-106.5238,80.6, -,8.226371
208.91,2678.552,778.50,-106.5238,80.6, -,8.226371
208.96,2675.174,778.60,-103.2857,80.6, -,8.226371
209.01,2678.552,778.50,-96.80952,80.6, -,8.226371
209.06,2681.931,778.40,-90.33334,80.6, -,8.226371
209.11,2692.073,778.10,-74.19048,80.6, -,8.226371
209.16,2702.217,777.80,-51.61905,80.6, -,8.226371
209.21,2708.981,777.60,-25.85714,80.6, -,8.226371
209.26,2702.217,777.80,-19.38095,80.6, -,8.226371
209.31,2695.454,778.00,-12.90476,80.6, -,8.226371
209.36,2688.692,778.20,-16.09524,80.6, -,8.226371
209.41,2685.312,778.30,-16.09524,80.6, -,8.226371
209.46,2688.692,778.20,-12.85714,80.6, -,8.226371
209.51,2695.454,778.00,-12.85714,80.6, -,8.206923
209.56,2698.834,777.90,-16.04762,80.6, -,8.206923
209.61,2695.454,778.00,-12.85714,80.6, -,8.206923
209.66,2695.454,778.00,-9.619047,80.6, -,8.206923
209.71,2698.834,777.90,-3.142857,80.6, -,8.206923
209.76,2702.217,777.80,6.523809,80.6, -,8.206923
209.81,2698.834,777.90,9.714286,80.6, -,8.206923
209.86,2695.454,778.00,12.90476,80.6, -,8.206923
209.91,2695.454,778.00,12.90476,80.6, -,8.206923
209.96,2685.312,778.30,6.476191,80.6, -,8.206923
210.01,2681.931,778.40,6.476191,80.6, -,8.206923
210.06,2685.312,778.30,6.476191,80.6, -,8.206923
210.11,2688.692,778.20,6.476191,80.6, -,8.206923
210.16,2678.552,778.50,-12.85714,80.6, -,8.206923
210.21,2658.284,779.10,-41.80952,80.6, -,8.206923
210.26,2641.402,779.60,-64.33334,80.6, -,8.206923
210.31,2631.276,779.90,-67.57143,80.6, -,8.206923
210.36,2621.155,780.20,-70.7619,80.6, -,8.206923
210.41,2621.155,780.20,-64.33334,80.6, -,8.206923
210.46,2621.155,780.20,-61.09524,80.6, -,8.206923
210.51,2617.782,780.30,-67.52381,80.6, -,8.206923
210.56,2614.408,780.40,-77.14286,80.42, -,8.226371
210.61,2611.037,780.50,-83.57143,80.42, -,8.226371
210.66,2614.408,780.40,-77.14286,80.42, -,8.226371
210.71,2617.782,780.30,-73.95238,80.42, -,8.226371
210.76,2621.155,780.20,-74,80.42, -,8.226371
210.81,2624.529,780.10,-74.04762,80.42, -,8.226371
210.86,2624.529,780.10,-70.80952,80.42, -,8.226371
210.91,2617.782,780.30,-74,80.42, -,8.226371
210.96,2607.665,780.60,-83.61905,80.42, -,8.226371
211.01,2604.292,780.70,-77.14286,80.42, -,8.226371
211.06,2604.292,780.70,-73.90476,80.42, -,8.226371
211.11,2611.037,780.50,-70.71429,80.42, -,8.226371
211.16,2627.902,780.00,-57.90476,80.42, -,8.226371
211.21,2641.402,779.60,-35.38095,80.42, -,8.226371
211.26,2638.026,779.70,-19.33333,80.42, -,8.226371
211.31,2627.902,780.00,-12.85714,80.42, -,8.226371
211.36,2614.408,780.40,-16.04762,80.42, -,8.226371
211.41,2600.922,780.80,-19.28572,80.42, -,8.226371
211.46,2597.549,780.90,-22.47619,80.42, -,8.226371
211.51,2594.179,781.00,-25.66667,80.42, -,8.206923
211.56,2594.179,781.00,-22.47619,80.42, -,8.206923
211.61,2594.179,781.00,-19.28572,80.42, -,8.206923
211.66,2600.922,780.80,-9.666667,80.42, -,8.206923
211.71,2604.292,780.70,-9.666667,80.42, -,8.206923
211.76,2597.549,780.90,-19.28572,80.42, -,8.206923
211.81,2590.81,781.10,-28.90476,80.42, -,8.206923
211.86,2587.439,781.20,-35.28571,80.42, -,8.206923
211.91,2587.439,781.20,-35.28571,80.42, -,8.206923
211.96,2597.549,780.90,-19.23809,80.42, -,8.206923
212.01,2611.037,780.50,3.238095,80.42, -,8.206923
212.06,2617.782,780.30,12.85714,80.42, -,8.206923
212.11,2607.665,780.60,3.238095,80.42, -,8.206923
212.16,2597.549,780.90,-12.80952,80.42, -,8.206923
212.21,2587.439,781.20,-38.47619,80.42, -,8.206923
212.26,2560.491,782.00,-77,80.42, -,8.206923
212.31,2540.296,782.60,-93,80.42, -,8.206923
212.36,2533.566,782.80,-89.80952,80.42, -,8.206923
212.41,2526.838,783.00,-83.38095,80.42, -,8.206923
212.46,2520.111,783.20,-76.95238,80.42, -,8.206923
212.51,2526.838,783.00,-67.33334,80.42, -,8.206923
212.56,2523.476,783.10,-67.33334,80.42, -,8.206923
212.61,2516.75,783.30,-73.7619,80.42, -,8.206923
212.66,2513.386,783.40,-76.95238,80.42, -,8.206923
212.71,2506.664,783.60,-89.7619,80.42, -,8.206923
212.76,2503.301,783.70,-96.14286,80.42, -,8.206923
212.81,2503.301,783.70,-89.71429,80.42, -,8.206923
212.86,2503.301,783.70,-83.28571,80.42, -,8.206923
212.91,2499.941,783.80,-83.28571,80.42, -,8.206923
212.96,2503.301,783.70,-80.09524,80.42, -,8.206923
213.01,2510.025,783.50,-83.33334,80.42, -,8.206923
213.06,2520.111,783.20,-86.57143,80.42, -,8.206923
213.11,2526.838,783.00,-86.57143,80.42, -,8.206923
213.16,2526.838,783.00,-76.95238,80.42, -,8.206923
213.21,2523.476,783.10,-70.52381,80.42, -,8.206923
213.26,2516.75,783.30,-67.33334,80.42, -,8.206923
213.31,2506.664,783.60,-51.28571,80.42, -,8.206923
213.36,2499.941,783.80,-38.42857,80.42, -,8.206923
213.41,2496.579,783.90,-35.19048,80.42, -,8.206923
213.46,2489.861,784.10,-35.14286,80.42, -,8.206923
213.51,2486.5,784.20,-31.90476,80.42, -,8.206923
213.56,2486.5,784.20,-38.33333,80.42, -,8.206923
213.61,2483.141,784.30,-38.33333,80.42, -,8.206923
213.66,2479.781,784.40,-35.09524,80.42, -,8.206923
213.71,2479.781,784.40,-31.90476,80.42, -,8.206923
213.76,2486.5,784.20,-19.14286,80.42, -,8.206923
213.81,2493.22,784.00,-9.571428,80.42, -,8.206923
213.86,2503.301,783.70,0.04761905,80.42, -,8.206923
213.91,2510.025,783.50,6.428571,80.42, -,8.206923
213.96,2506.664,783.60,6.428571,80.42, -,8.206923
214.01,2506.664,783.60,3.238095,80.42, -,8.206923
214.06,2506.664,783.60,-3.142857,80.42, -,8.206923
214.11,2499.941,783.80,-19.14286,80.42, -,8.206923
214.16,2489.861,784.10,-35.19048,80.42, -,8.206923
214.21,2486.5,784.20,-38.38095,80.42, -,8.206923
214.26,2479.781,784.40,-41.57143,80.42, -,8.206923
214.31,2473.066,784.60,-41.52381,80.42, -,8.206923
214.36,2462.992,784.90,-41.47619,80.42, -,8.206923
214.41,2459.636,785.00,-38.28571,80.42, -,8.206923
214.46,2449.568,785.30,-44.66667,80.42, -,8.206923
214.51,2446.211,785.40,-41.47619,80.42, -,8.206923
214.56,2439.503,785.60,-44.66667,80.24, -,8.226371
214.61,2429.439,785.90,-54.23809,80.24, -,8.226371
214.66,2422.735,786.10,-57.42857,80.24, -,8.226371
214.71,2416.03,786.30,-60.61905,80.24, -,8.226371
214.76,2419.381,786.20,-57.42857,80.24, -,8.226371
214.81,2432.794,785.80,-51.04762,80.24, -,8.226371
214.86,2442.857,785.50,-47.85714,80.24, -,8.226371
214.91,2436.148,785.70,-63.85714,80.24, -,8.226371
214.96,2422.735,786.10,-83,80.24, -,8.226371
215.01,2419.381,786.20,-83,80.24, -,8.226371
215.06,2416.03,786.30,-86.19048,80.24, -,8.226371
215.11,2422.735,786.10,-79.80952,80.24, -,8.226371
215.16,2429.439,785.90,-67.04762,80.24, -,8.226371
215.21,2426.087,786.00,-60.61905,80.24, -,8.226371
215.26,2416.03,786.30,-67,80.24, -,8.226371
215.31,2412.676,786.40,-63.80952,80.24, -,8.226371
215.36,2419.381,786.20,-51.04762,80.24, -,8.226371
215.41,2422.735,786.10,-38.28571,80.24, -,8.226371
215.46,2422.735,786.10,-35.09524,80.24, -,8.226371
215.51,2419.381,786.20,-28.71428,80.24, -,8.226371
215.56,2412.676,786.40,-31.90476,80.24, -,8.226371
215.61,2402.623,786.70,-35.09524,80.24, -,8.226371
215.66,2389.224,787.10,-38.28571,80.24, -,8.226371
215.71,2382.525,787.30,-38.28571,80.24, -,8.226371
215.76,2379.176,787.40,-35.09524,80.24, -,8.226371
215.81,2385.873,787.20,-31.90476,80.24, -,8.226371
215.86,2399.273,786.80,-31.90476,80.24, -,8.226371
215.91,2405.975,786.60,-35.09524,80.24, -,8.226371
215.96,2402.623,786.70,-31.90476,80.24, -,8.226371
216.01,2392.573,787.00,-28.71428,80.24, -,8.226371
216.06,2382.525,787.30,-35.09524,80.24, -,8.226371
216.11,2379.176,787.40,-35.09524,80.24, -,8.226371
216.16,2372.481,787.60,-47.85714,80.24, -,8.226371
216.21,2362.438,787.90,-63.80952,80.24, -,8.226371
216.26,2349.055,788.30,-73.38095,80.24, -,8.226371
216.31,2342.365,788.50,-70.19048,80.24, -,8.226371
216.36,2339.022,788.60,-70.19048,80.24, -,8.226371
216.41,2335.677,788.70,-79.7619,80.24, -,8.226371
216.46,2342.365,788.50,-76.57143,80.24, -,8.226371
216.51,2349.055,788.30,-70.19048,80.24, -,8.226371
216.56,2359.093,788.00,-57.42857,80.06, -,8.206923
216.61,2355.747,788.10,-54.23809,80.06, -,8.206923
216.66,2352.4,788.20,-47.85714,80.06, -,8.206923
216.71,2345.709,788.40,-41.47619,80.06, -,8.206923
216.76,2339.022,788.60,-41.47619,80.06, -,8.206923
216.81,2339.022,788.60,-38.28571,80.06, -,8.206923
216.86,2339.022,788.60,-44.66667,80.06, -,8.206923
216.91,2342.365,788.50,-54.23809,80.06, -,8.206923
216.96,2355.747,788.10,-47.85714,80.06, -,8.206923
217.01,2359.093,788.00,-41.47619,80.06, -,8.206923
217.06,2345.709,788.40,-44.66667,80.06, -,8.206923
217.11,2332.333,788.80,-47.85714,80.06, -,8.206923
217.16,2322.305,789.10,-54.23809,80.06, -,8.206923
217.21,2318.961,789.20,-51.04762,80.06, -,8.206923
217.26,2312.277,789.40,-47.85714,80.06, -,8.206923
217.31,2308.937,789.50,-38.28571,80.06, -,8.206923
217.36,2305.597,789.60,-35.09524,80.06, -,8.206923
217.41,2308.937,789.50,-28.71428,80.06, -,8.206923
217.46,2335.677,788.70,-0.04761905,80.06, -,8.206923
217.51,2342.365,788.50,-0.04761905,80.06, -,8.226371
217.56,2335.677,788.70,-12.80952,80.06, -,8.226371
