Time [s],Altitude [ft],Pressure [mbar],Velocity [ft/s],Temperature [F],Events,Voltages [V]
200.66,3113.391,765.90,-81.61905,80.06, -,8.304162
200.71,3113.391,765.90,-84.90476,80.06, -,8.304162
200.76,3113.391,765.90,-75.09524,80.06, -,8.304162
200.81,3116.817,765.80,-58.71429,80.06, -,8.304162
200.86,3109.968,766.00,-52.19048,80.06, -,8.304162
200.91,3096.274,766.40,-58.71429,80.06, -,8.304162
200.96,3089.432,766.60,-58.71429,80.06, -,8.304162
201.01,3086.009,766.70,-58.66667,80.06, -,8.304162
201.06,3082.589,766.80,-68.42857,80.06, -,8.304162
201.11,3079.167,766.90,-74.95238,80.06, -,8.304162
201.16,3079.167,766.90,-78.2381,80.06, -,8.304162
201.21,3075.747,767.00,-84.7619,80.06, -,8.304162
201.26,3075.747,767.00,-84.7619,80.06, -,8.304162
201.31,3075.747,767.00,-81.47619,80.06, -,8.304162
201.36,3082.589,766.80,-71.66666,80.06, -,8.304162
201.41,3092.853,766.50,-55.38095,80.06, -,8.304162
201.46,3099.698,766.30,-39.04762,80.06, -,8.304162
201.51,3103.121,766.20,-29.28572,80.06, -,8.304162
201.56,3096.274,766.40,-29.28572,80.06, -,8.304162
201.61,3086.009,766.70,-32.52381,80.06, -,8.304162
201.66,3075.747,767.00,-39.04762,80.06, -,8.304162
201.71,3068.907,767.20,-42.28571,80.06, -,8.304162
201.76,3062.068,767.40,-48.80952,80.06, -,8.304162
201.81,3058.65,767.50,-52.04762,80.06, -,8.304162
201.86,3058.65,767.50,-55.33333,80.06, -,8.304162
201.91,3058.65,767.50,-48.80952,80.06, -,8.304162
201.96,3062.068,767.40,-32.52381,80.06, -,8.304162
202.01,3068.907,767.20,-19.47619,80.06, -,8.304162
202.06,3072.328,767.10,-13,80.06, -,8.304162
202.11,3072.328,767.10,-9.761905,80.06, -,8.304162
202.16,3072.328,767.10,-6.523809,80.06, -,8.304162
202.21,3065.488,767.30,-13.04762,80.06, -,8.304162
202.26,3062.068,767.40,-13.04762,80.06, -,8.304162
202.31,3055.233,767.60,-19.57143,80.06, -,8.304162
202.36,3051.813,767.70,-22.80952,80.06, -,8.304162
202.41,3044.978,767.90,-35.85714,80.06, -,8.304162
202.46,3041.562,768.00,-48.85714,80.06, -,8.304162
202.51,3038.147,768.10,-58.61905,80.06, -,8.304162
202.56,3038.147,768.10,-61.85714,80.06, -,8.304162
202.61,3038.147,768.10,-55.33333,80.06, -,8.304162
202.66,3034.729,768.20,-48.80952,80.06, -,8.304162
202.71,3034.729,768.20,-39.04762,80.06, -,8.304162
202.76,3027.898,768.40,-39.04762,80.06, -,8.304162
202.81,3024.483,768.50,-35.76191,80.06, -,8.304162
202.86,3017.654,768.70,-39.04762,80.06, -,8.304162
202.91,3010.826,768.90,-45.57143,80.06, -,8.304162
202.96,3000.588,769.20,-55.33333,80.06, -,8.304162
203.01,2993.763,769.40,-65.04762,80.06, -,8.304162
203.06,2990.353,769.50,-74.80952,80.06, -,8.304162
203.11,2986.942,769.60,-81.28571,80.06, -,8.304162
203.16,2983.531,769.70,-84.52381,80.06, -,8.304162
203.21,2986.942,769.60,-81.28571,80.06, -,8.304162
203.26,2993.763,769.40,-68.28571,80.06, -,8.304162
203.31,3000.588,769.20,-58.57143,80.06, -,8.304162
203.36,3007.414,769.00,-45.52381,80.06, -,8.304162
203.41,3007.414,769.00,-42.28571,80.06, -,8.304162
203.46,3007.414,769.00,-35.76191,80.06, -,8.304162
203.51,2997.177,769.30,-42.28571,80.06, -,8.304162
203.56,2986.942,769.60,-48.80952,80.06, -,8.304162
203.61,2980.121,769.80,-55.28571,80.06, -,8.304162
203.66,2976.71,769.90,-58.52381,80.06, -,8.304162
203.71,2976.71,769.90,-55.28571,80.06, -,8.304162
203.76,2980.121,769.80,-52.04762,80.06, -,8.304162
203.81,2986.942,769.60,-39.04762,80.06, -,8.304162
203.86,2986.942,769.60,-35.80952,80.06, -,8.304162
203.91,2986.942,769.60,-29.28572,80.06, -,8.304162
203.96,2983.531,769.70,-26,80.06, -,8.304162
204.01,2973.301,770.00,-26,80.06, -,8.304162
204.06,2966.482,770.20,-26,80.06, -,8.304162
204.11,2963.074,770.30,-26,80.06, -,8.304162
204.16,2959.665,770.40,-26,80.06, -,8.304162
204.21,2959.665,770.40,-22.76191,80.06, -,8.304162
204.26,2959.665,770.40,-26,80.06, -,8.304162
204.31,2956.258,770.50,-35.71429,80.06, -,8.304162
204.36,2946.037,770.80,-51.90476,80.06, -,8.304162
204.41,2939.224,771.00,-64.90476,80.06, -,8.304162
204.46,2935.819,771.10,-68.14286,80.06, -,8.304162
204.51,2929.008,771.30,-74.61905,80.06, -,8.304162
204.56,2922.199,771.50,-71.33334,79.88, -,8.304162
204.61,2911.989,771.80,-71.28571,79.88, -,8.304162
204.66,2898.378,772.20,-77.7619,79.88, -,8.304162
204.71,2891.575,772.40,-81,79.88, -,8.304162
204.76,2884.776,772.60,-87.47619,79.88, -,8.304162
204.81,2881.375,772.70,-93.95238,79.88, -,8.304162
204.86,2884.776,772.60,-97.19048,79.88, -,8.304162
204.91,2884.776,772.60,-97.19048,79.88, -,8.304162
204.96,2884.776,772.60,-97.19048,79.88, -,8.304162
205.01,2884.776,772.60,-93.95238,79.88, -,8.304162
205.06,2881.375,772.70,-87.42857,79.88, -,8.304162
205.11,2877.976,772.80,-84.19048,79.88, -,8.304162
205.16,2874.575,772.90,-84.19048,79.88, -,8.304162
205.21,2874.575,772.90,-80.95238,79.88, -,8.304162
205.26,2877.976,772.80,-77.71429,79.88, -,8.304162
205.31,2881.375,772.70,-74.47619,79.88, -,8.304162
205.36,2881.375,772.70,-71.2381,79.88, -,8.304162
205.41,2871.177,773.00,-71.2381,79.88, -,8.304162
205.46,2864.38,773.20,-71.2381,79.88, -,8.304162
205.51,2860.983,773.30,-71.2381,79.88, -,8.323609
205.56,2864.38,773.20,-61.52381,79.88, -,8.323609
205.61,2871.177,773.00,-48.57143,79.88, -,8.323609
205.66,2864.38,773.20,-45.33333,79.88, -,8.323609
205.71,2857.584,773.40,-38.85714,79.88, -,8.323609
205.76,2850.792,773.60,-38.85714,79.88, -,8.323609
205.81,2843.999,773.80,-38.85714,79.88, -,8.323609
205.86,2843.999,773.80,-35.61905,79.88, -,8.323609
205.91,2854.188,773.50,-29.14286,79.88, -,8.323609
205.96,2864.38,773.20,-19.42857,79.88, -,8.323609
206.01,2867.779,773.10,-16.19048,79.88, -,8.323609
206.06,2864.38,773.20,-19.42857,79.88, -,8.323609
206.11,2857.584,773.40,-22.66667,79.88, -,8.323609
206.16,2854.188,773.50,-22.66667,79.88, -,8.323609
206.21,2854.188,773.50,-19.42857,79.88, -,8.323609
206.26,2854.188,773.50,-19.42857,79.88, -,8.323609
206.31,2850.792,773.60,-25.90476,79.88, -,8.323609
206.36,2843.999,773.80,-35.61905,79.88, -,8.323609
206.41,2837.207,774.00,-42.09524,79.88, -,8.323609
206.46,2827.024,774.30,-42.09524,79.88, -,8.323609
206.51,2823.628,774.40,-38.85714,79.88, -,8.323609
206.56,2823.628,774.40,-35.61905,79.7, -,8.304162
206.61,2827.024,774.30,-35.61905,79.7, -,8.304162
206.66,2823.628,774.40,-45.33333,79.7, -,8.304162
206.71,2816.843,774.60,-45.33333,79.7, -,8.304162
206.76,2806.664,774.90,-48.57143,79.7, -,8.304162
206.81,2796.49,775.20,-51.76191,79.7, -,8.304162
206.86,2796.49,775.20,-45.28571,79.7, -,8.304162
206.91,2796.49,775.20,-45.28571,79.7, -,8.304162
206.96,2803.273,775.00,-48.52381,79.7, -,8.304162
207.01,2813.449,774.70,-48.52381,79.7, -,8.304162
207.06,2813.449,774.70,-51.76191,79.7, -,8.304162
207.11,2799.882,775.10,-61.42857,79.7, -,8.304162
207.16,2782.93,775.60,-71.09524,79.7, -,8.304162
207.21,2776.151,775.80,-74.33334,79.7, -,8.304162
207.26,2779.54,775.70,-71.09524,79.7, -,8.304162
207.31,2789.708,775.40,-61.42857,79.7, -,8.304162
207.36,2799.882,775.10,-48.52381,79.7, -,8.304162
207.41,2803.273,775.00,-38.80952,79.7, -,8.304162
207.46,2796.49,775.20,-38.80952,79.7, -,8.304162
207.51,2786.319,775.50,-38.76191,79.7, -,8.323609
207.56,2772.761,775.90,-48.42857,79.7, -,8.323609
207.61,2772.761,775.90,-48.42857,79.7, -,8.323609
207.66,2782.93,775.60,-42,79.7, -,8.323609
207.71,2796.49,775.20,-25.85714,79.7, -,8.323609
207.76,2803.273,775.00,-12.90476,79.7, -,8.323609
207.81,2799.882,775.10,-6.428571,79.7, -,8.323609
207.86,2789.708,775.40,-6.428571,79.7, -,8.323609
207.91,2782.93,775.60,-12.90476,79.7, -,8.323609
207.96,2782.93,775.60,-12.90476,79.7, -,8.323609
208.01,2786.319,775.50,-16.14286,79.7, -,8.323609
208.06,2786.319,775.50,-25.85714,79.7, -,8.323609
208.11,2789.708,775.40,-22.61905,79.7, -,8.323609
208.16,2793.1,775.30,-6.476191,79.7, -,8.323609
208.21,2786.319,775.50,3.190476,79.7, -,8.323609
208.26,2782.93,775.60,6.428571,79.7, -,8.323609
208.31,2782.93,775.60,3.190476,79.7, -,8.323609
208.36,2772.761,775.90,-16.14286,79.7, -,8.323609
208.41,2759.212,776.30,-38.71429,79.7, -,8.323609
208.46,2745.665,776.70,-54.85714,79.7, -,8.323609
208.51,2732.127,777.10,-61.28571,79.7, -,8.323609
208.56,2715.21,777.60,-67.71429,79.52, -,8.343058
208.61,2708.445,777.80,-61.23809,79.52, -,8.343058
208.66,2705.063,777.90,-64.47619,79.52, -,8.343058
208.71,2705.063,777.90,-74.14286,79.52, -,8.343058
208.76,2708.445,777.80,-83.80952,79.52, -,8.343058
208.81,2718.592,777.50,-80.61905,79.52, -,8.343058
208.86,2718.592,777.50,-77.38095,79.52, -,8.343058
208.91,2711.826,777.70,-74.14286,79.52, -,8.343058
208.96,2708.445,777.80,-70.90476,79.52, -,8.343058
209.01,2701.682,778.00,-77.33334,79.52, -,8.343058
209.06,2691.541,778.30,-90.2381,79.52, -,8.343058
209.11,2688.16,778.40,-93.47619,79.52, -,8.343058
209.16,2681.403,778.60,-103.1429,79.52, -,8.343058
209.21,2681.403,778.60,-106.381,79.52, -,8.343058
209.26,2678.023,778.70,-103.1429,79.52, -,8.343058
209.31,2678.023,778.70,-99.90476,79.52, -,8.343058
209.36,2681.403,778.60,-96.66666,79.52, -,8.343058
209.41,2688.16,778.40,-80.57143,79.52, -,8.343058
209.46,2701.682,778.00,-54.80952,79.52, -,8.343058
209.51,2708.445,777.80,-35.47619,79.52, -,8.304162
209.56,2705.063,777.90,-25.80952,79.52, -,8.304162
209.61,2701.682,778.00,-12.95238,79.52, -,8.304162
209.66,2694.92,778.20,-12.95238,79.52, -,8.304162
209.71,2691.541,778.30,-12.95238,79.52, -,8.304162
209.76,2688.16,778.40,-16.19048,79.52, -,8.304162
209.81,2694.92,778.20,-13,79.52, -,8.304162
209.86,2701.682,778.00,-16.23809,79.52, -,8.304162
209.91,2701.682,778.00,-16.23809,79.52, -,8.304162
209.96,2698.302,778.10,-13.04762,79.52, -,8.304162
210.01,2701.682,778.00,-6.571429,79.52, -,8.304162
210.06,2701.682,778.00,-0.1428571,79.52, -,8.304162
210.11,2694.92,778.20,3.095238,79.52, -,8.304162
210.16,2691.541,778.30,3.095238,79.52, -,8.304162
210.21,2691.541,778.30,9.523809,79.52, -,8.304162
210.26,2684.781,778.50,3.095238,79.52, -,8.304162
210.31,2684.781,778.50,6.333333,79.52, -,8.304162
210.36,2684.781,778.50,6.333333,79.52, -,8.304162
210.41,2691.541,778.30,9.523809,79.52, -,8.304162
210.46,2691.541,778.30,3.095238,79.52, -,8.304162
210.51,2671.266,778.90,-29.04762,79.52, -,8.304162
210.56,2651.006,779.50,-54.76191,79.52, -,8.304162
210.61,2637.504,779.90,-64.38095,79.52, -,8.304162
210.66,2627.383,780.20,-70.7619,79.52, -,8.304162
210.71,2620.637,780.40,-70.7619,79.52, -,8.304162
210.76,2624.011,780.30,-64.33334,79.52, -,8.304162
210.81,2624.011,780.30,-61.09524,79.52, -,8.304162
210.86,2620.637,780.40,-70.71429,79.52, -,8.304162
210.91,2617.265,780.50,-80.33334,79.52, -,8.304162
210.96,2617.265,780.50,-80.33334,79.52, -,8.304162
211.01,2620.637,780.40,-73.90476,79.52, -,8.304162
211.06,2624.011,780.30,-73.95238,79.52, -,8.304162
211.11,2627.383,780.20,-70.7619,79.52, -,8.304162
211.16,2634.131,780.00,-57.90476,79.52, -,8.304162
211.21,2627.383,780.20,-61.09524,79.52, -,8.304162
211.26,2613.894,780.60,-73.95238,79.52, -,8.304162
211.31,2607.15,780.80,-73.95238,79.52, -,8.304162
211.36,2607.15,780.80,-73.95238,79.52, -,8.304162
211.41,2613.894,780.60,-67.52381,79.52, -,8.304162
211.46,2624.011,780.30,-64.33334,79.52, -,8.304162
211.51,2640.88,779.80,-48.28571,79.52, -,8.323609
211.56,2647.631,779.60,-22.57143,79.52, -,8.323609
211.61,2640.88,779.80,-9.714286,79.52, -,8.323609
211.66,2630.758,780.10,-6.476191,79.52, -,8.323609
211.71,2610.521,780.70,-16.14286,79.52, -,8.323609
211.76,2600.408,781.00,-19.33333,79.52, -,8.323609
211.81,2600.408,781.00,-22.52381,79.52, -,8.323609
211.86,2597.038,781.10,-25.71428,79.52, -,8.323609
211.91,2597.038,781.10,-22.52381,79.52, -,8.323609
211.96,2600.408,781.00,-16.14286,79.52, -,8.323609
212.01,2603.778,780.90,-12.95238,79.52, -,8.323609
212.06,2603.778,780.90,-16.14286,79.52, -,8.323609
212.11,2593.667,781.20,-28.95238,79.52, -,8.323609
212.16,2590.298,781.30,-35.33333,79.52, -,8.323609
212.21,2590.298,781.30,-41.76191,79.52, -,8.323609
212.26,2593.667,781.20,-32.14286,79.52, -,8.323609
212.31,2607.15,780.80,-6.428571,79.52, -,8.323609
212.36,2617.265,780.50,9.619047,79.52, -,8.323609
212.41,2603.778,780.90,-3.238095,79.52, -,8.323609
212.46,2597.038,781.10,-16.09524,79.52, -,8.323609
212.51,2590.298,781.30,-32.14286,79.52, -,8.323609
212.56,2580.192,781.60,-57.80952,79.34, -,8.304162
212.61,2553.254,782.40,-89.90476,79.34, -,8.304162
212.66,2536.43,782.90,-99.47619,79.34, -,8.304162
212.71,2529.704,783.10,-96.28571,79.34, -,8.304162
212.76,2526.34,783.20,-80.19048,79.34, -,8.304162
212.81,2529.704,783.10,-67.38095,79.34, -,8.304162
212.86,2533.067,783.00,-64.19048,79.34, -,8.304162
212.91,2522.978,783.30,-70.61905,79.34, -,8.304162
212.96,2519.614,783.40,-73.80952,79.34, -,8.304162
213.01,2512.892,783.60,-83.38095,79.34, -,8.304162
213.06,2509.53,783.70,-89.7619,79.34, -,8.304162
213.11,2506.17,783.80,-92.95238,79.34, -,8.304162
213.16,2502.808,783.90,-86.52381,79.34, -,8.304162
213.21,2502.808,783.90,-83.33334,79.34, -,8.304162
213.26,2502.808,783.90,-83.33334,79.34, -,8.304162
213.31,2509.53,783.70,-80.14286,79.34, -,8.304162
213.36,2522.978,783.30,-80.19048,79.34, -,8.304162
213.41,2533.067,783.00,-80.19048,79.34, -,8.304162
213.46,2533.067,783.00,-67.33334,79.34, -,8.304162
213.51,2529.704,783.10,-64.09524,79.34, -,8.304162
213.56,2522.978,783.30,-64.09524,79.34, -,8.304162
213.61,2512.892,783.60,-64.09524,79.34, -,8.304162
213.66,2502.808,783.90,-48.04762,79.34, -,8.304162
213.71,2502.808,783.90,-32.04762,79.34, -,8.304162
213.76,2496.089,784.10,-32,79.34, -,8.304162
213.81,2492.728,784.20,-32,79.34, -,8.304162
213.86,2492.728,784.20,-35.19048,79.34, -,8.304162
213.91,2492.728,784.20,-38.38095,79.34, -,8.304162
213.96,2489.37,784.30,-31.95238,79.34, -,8.304162
214.01,2486.01,784.40,-31.95238,79.34, -,8.304162
214.06,2489.37,784.30,-22.38095,79.34, -,8.304162
214.11,2499.448,784.00,-9.571428,79.34, -,8.304162
214.16,2509.53,783.70,3.238095,79.34, -,8.304162
214.21,2512.892,783.60,9.619047,79.34, -,8.304162
214.26,2509.53,783.70,6.428571,79.34, -,8.304162
214.31,2502.808,783.90,0.04761905,79.34, -,8.304162
214.36,2502.808,783.90,-6.333333,79.34, -,8.304162
214.41,2499.448,784.00,-22.33333,79.34, -,8.304162
214.46,2492.728,784.20,-38.33333,79.34, -,8.304162
214.51,2486.01,784.40,-44.71429,79.34, -,8.304162
214.56,2482.652,784.50,-44.71429,79.34, -,8.304162
214.61,2482.652,784.50,-38.28571,79.34, -,8.304162
214.66,2475.936,784.70,-35.04762,79.34, -,8.304162
214.71,2465.865,785.00,-35,79.34, -,8.304162
214.76,2459.152,785.20,-41.38095,79.34, -,8.304162
214.81,2449.086,785.50,-44.57143,79.34, -,8.304162
214.86,2445.732,785.60,-44.57143,79.34, -,8.304162
214.91,2435.668,785.90,-54.14286,79.34, -,8.304162
214.96,2425.609,786.20,-63.71429,79.34, -,8.304162
215.01,2418.905,786.40,-66.90476,79.34, -,8.304162
215.06,2418.905,786.40,-63.71429,79.34, -,8.304162
215.11,2428.963,786.10,-57.33333,79.34, -,8.304162
215.16,2442.376,785.70,-54.19048,79.34, -,8.304162
215.21,2442.376,785.70,-63.80952,79.34, -,8.304162
215.26,2432.315,786.00,-76.57143,79.34, -,8.304162
215.31,2422.258,786.30,-82.95238,79.34, -,8.304162
215.36,2415.554,786.50,-82.95238,79.34, -,8.304162
215.41,2422.258,786.30,-76.57143,79.34, -,8.304162
215.46,2432.315,786.00,-63.80952,79.34, -,8.304162
215.51,2432.315,786.00,-57.42857,79.16, -,8.304162
215.56,2425.609,786.20,-57.42857,79.16, -,8.304162
215.61,2418.905,786.40,-60.61905,79.16, -,8.304162
215.66,2415.554,786.50,-63.80952,79.16, -,8.304162
215.71,2422.258,786.30,-51.04762,79.16, -,8.304162
215.76,2425.609,786.20,-38.28571,79.16, -,8.304162
215.81,2428.963,786.10,-28.71428,79.16, -,8.304162
215.86,2425.609,786.20,-22.33333,79.16, -,8.304162
215.91,2415.554,786.50,-28.71428,79.16, -,8.304162
215.96,2402.15,786.90,-31.90476,79.16, -,8.304162
216.01,2392.102,787.20,-31.90476,79.16, -,8.304162
216.06,2388.754,787.30,-28.71428,79.16, -,8.304162
216.11,2388.754,787.30,-28.71428,79.16, -,8.304162
216.16,2398.801,787.00,-28.71428,79.16, -,8.304162
216.21,2412.203,786.60,-28.71428,79.16, -,8.304162
216.26,2415.554,786.50,-25.52381,79.16, -,8.304162
216.31,2402.15,786.90,-28.71428,79.16, -,8.304162
216.36,2395.452,787.10,-25.52381,79.16, -,8.304162
216.41,2388.754,787.30,-25.52381,79.16, -,8.304162
216.46,2378.71,787.60,-41.47619,79.16, -,8.304162
216.51,2372.015,787.80,-57.42857,79.16, -,8.304162
216.56,2361.976,788.10,-67,79.16, -,8.323609
216.61,2351.938,788.40,-70.19048,79.16, -,8.323609
216.66,2345.25,788.60,-70.19048,79.16, -,8.323609
216.71,2338.562,788.80,-73.38095,79.16, -,8.323609
216.76,2338.562,788.80,-79.7619,79.16, -,8.323609
216.81,2345.25,788.60,-76.57143,79.16, -,8.323609
216.86,2358.629,788.20,-67,79.16, -,8.323609
216.91,2361.976,788.10,-60.61905,79.16, -,8.323609
216.96,2361.976,788.10,-51.04762,79.16, -,8.323609
217.01,2358.629,788.20,-41.47619,79.16, -,8.323609
217.06,2351.938,788.40,-38.28571,79.16, -,8.323609
217.11,2345.25,788.60,-41.47619,79.16, -,8.323609
217.16,2341.905,788.70,-44.66667,79.16, -,8.323609
217.21,2345.25,788.60,-51.04762,79.16, -,8.323609
217.26,2348.594,788.50,-60.61905,79.16, -,8.323609
217.31,2358.629,788.20,-54.23809,79.16, -,8.323609
217.36,2358.629,788.20,-41.47619,79.16, -,8.323609
217.41,2345.25,788.60,-47.85714,79.16, -,8.323609
217.46,2331.875,789.00,-54.23809,79.16, -,8.323609
217.51,2325.19,789.20,-51.04762,79.16, -,8.304162
217.56,2321.849,789.30,-47.85714,79.16, -,8.304162
217.61,2318.506,789.40,-41.47619,79.16, -,8.304162
217.66,2315.165,789.50,-35.09524,79.16, -,8.304162
217.71,2311.825,789.60,-31.90476,79.16, -,8.304162
217.76,2318.506,789.40,-19.14286,79.16, -,8.304162
217.81,2335.218,788.90,-3.238095,79.16, -,8.304162
217.86,2335.218,788.90,-9.619047,79.16, -,8.304162
217.91,2331.875,789.00,-25.57143,79.16, -,8.304162
217.96,2325.19,789.20,-35.14286,79.16, -,8.304162
218.01,2318.506,789.40,-41.52381,79.16, -,8.304162
218.06,2311.825,789.60,-44.71429,79.16, -,8.304162
218.11,2308.483,789.70,-41.52381,79.16, -,8.304162
218.16,2308.483,789.70,-35.14286,79.16, -,8.304162
218.21,2311.825,789.60,-28.76191,79.16, -,8.304162
218.26,2318.506,789.40,-25.57143,79.16, -,8.304162
218.31,2325.19,789.20,-22.38095,79.16, -,8.304162
218.36,2318.506,789.40,-38.33333,79.16, -,8.304162
218.41,2308.483,789.70,-47.85714,79.16, -,8.304162
218.46,2295.125,790.10,-47.80952,79.16, -,8.304162
218.51,2288.448,790.30,-41.42857,79.16, -,8.304162
218.56,2288.448,790.30,-35.04762,79.16, -,8.304162
218.61,2285.108,790.40,-35.04762,79.16, -,8.304162
218.66,2285.108,790.40,-31.85714,79.16, -,8.304162
218.71,2278.434,790.60,-35,79.16, -,8.304162
218.76,2271.76,790.80,-38.14286,79.16, -,8.304162
218.81,2271.76,790.80,-44.52381,79.16, -,8.304162
218.86,2271.76,790.80,-60.42857,79.16, -,8.304162
218.91,2278.434,790.60,-54.09524,79.16, -,8.304162
218.96,2291.785,790.20,-38.19048,79.16, -,8.304162
219.01,2295.125,790.10,-28.61905,79.16, -,8.304162
219.06,2285.108,790.40,-31.76191,79.16, -,8.304162
219.11,2268.422,790.90,-41.28571,79.16, -,8.304162
219.16,2261.752,791.10,-44.42857,79.16, -,8.304162
219.21,2261.752,791.10,-44.42857,79.16, -,8.304162
219.26,2251.745,791.40,-57.14286,79.16, -,8.304162
219.31,2248.411,791.50,-66.71429,79.16, -,8.304162
219.36,2238.41,791.80,-82.61905,79.16, -,8.304162
219.41,2235.076,791.90,-79.42857,79.16, -,8.304162
219.46,2225.079,792.20,-79.42857,79.16, -,8.304162
219.51,2228.412,792.10,-63.52381,78.98, -,8.304162
219.56,2245.078,791.60,-41.28571,78.98, -,8.304162
219.61,2248.411,791.50,-38.09524,78.98, -,8.304162
219.66,2245.078,791.60,-38.09524,78.98, -,8.304162
219.71,2238.41,791.80,-44.42857,78.98, -,8.304162
219.76,2235.076,791.90,-41.28571,78.98, -,8.304162
219.81,2228.412,792.10,-41.28571,78.98, -,8.304162
219.86,2225.079,792.20,-44.47619,78.98, -,8.304162
219.91,2221.748,792.30,-47.66667,78.98, -,8.304162
219.96,2221.748,792.30,-54,78.98, -,8.304162
220.01,2225.079,792.20,-63.52381,78.98, -,8.304162
220.06,2228.412,792.10,-63.52381,78.98, -,8.304162
220.11,2231.744,792.00,-50.80952,78.98, -,8.304162
220.16,2228.412,792.10,-38.09524,78.98, -,8.304162
220.21,2221.748,792.30,-38.09524,78.98, -,8.304162
220.26,2208.424,792.70,-50.76191,78.98, -,8.304162
220.31,2205.094,792.80,-44.42857,78.98, -,8.304162
220.36,2201.763,792.90,-44.42857,78.98, -,8.304162
220.41,2195.107,793.10,-41.23809,78.98, -,8.304162
220.46,2188.449,793.30,-44.38095,78.98, -,8.304162
220.51,2185.12,793.40,-38.04762,78.98, -,8.304162
220.56,2181.793,793.50,-44.42857,78.98, -,8.304162
220.61,2181.793,793.50,-60.28571,78.98, -,8.304162
220.66,2181.793,793.50,-63.47619,78.98, -,8.304162
220.71,2195.107,793.10,-47.61905,78.98, -,8.304162
220.76,2198.435,793.00,-38.09524,78.98, -,8.304162
220.81,2195.107,793.10,-38.09524,78.98, -,8.304162
220.86,2188.449,793.30,-38.09524,78.98, -,8.304162
220.91,2188.449,793.30,-34.90476,78.98, -,8.304162
220.96,2188.449,793.30,-31.71428,78.98, -,8.304162
221.01,2181.793,793.50,-38.04762,78.98, -,8.304162
221.06,2178.467,793.60,-44.42857,78.98, -,8.304162
221.11,2171.813,793.80,-53.95238,78.98, -,8.304162
221.16,2165.16,794.00,-63.47619,78.98, -,8.304162
221.21,2165.16,794.00,-60.28571,78.98, -,8.304162
221.26,2171.813,793.80,-47.61905,78.98, -,8.304162
221.31,2178.467,793.60,-28.61905,78.98, -,8.304162
221.36,2171.813,793.80,-31.76191,78.98, -,8.304162
221.41,2158.509,794.20,-41.23809,78.98, -,8.304162
221.46,2141.887,794.70,-50.71429,78.98, -,8.304162
221.51,2125.274,795.20,-60.19048,78.98, -,8.304162
221.56,2121.954,795.30,-60.14286,78.98, -,8.304162
221.61,2128.597,795.10,-50.61905,78.98, -,8.304162
221.66,2131.919,795.00,-47.47619,78.98, -,8.304162
221.71,2125.274,795.20,-53.80952,78.98, -,8.304162
221.76,2115.311,795.50,-75.95238,78.98, -,8.304162
221.81,2102.03,795.90,-91.80952,78.98, -,8.304162
221.86,2111.991,795.60,-79.14286,78.98, -,8.304162
221.91,2125.274,795.20,-60.14286,78.98, -,8.304162
221.96,2131.919,795.00,-53.80952,78.98, -,8.304162
222.01,2125.274,795.20,-60.14286,78.98, -,8.304162
222.06,2118.631,795.40,-60.14286,78.98, -,8.304162
222.11,2108.67,795.70,-66.42857,78.98, -,8.304162
222.16,2098.712,796.00,-69.57143,78.98, -,8.304162
222.21,2085.438,796.40,-75.85714,78.98, -,8.304162
222.26,2082.121,796.50,-79,78.98, -,8.304162
222.31,2082.121,796.50,-85.33334,78.98, -,8.304162
222.36,2078.804,796.60,-94.80952,78.98, -,8.304162
222.41,2082.121,796.50,-85.33334,78.98, -,8.304162
222.46,2088.757,796.30,-66.33334,78.98, -,8.304162
222.51,2092.074,796.20,-47.38095,78.98, -,8.304162
222.56,2088.757,796.30,-34.71429,78.8, -,8.304162
222.61,2085.438,796.40,-34.71429,78.8, -,8.304162
222.66,2082.121,796.50,-44.19048,78.8, -,8.304162
222.71,2082.121,796.50,-47.33333,78.8, -,8.304162
222.76,2082.121,796.50,-41,78.8, -,8.304162
222.81,2082.121,796.50,-31.52381,78.8, -,8.304162
222.86,2082.121,796.50,-18.85714,78.8, -,8.304162
222.91,2102.03,795.90,-9.380953,78.8, -,8.304162
222.96,2111.991,795.60,-12.57143,78.8, -,8.304162
223.01,2098.712,796.00,-31.57143,78.8, -,8.304162
223.06,2092.074,796.20,-31.57143,78.8, -,8.304162
223.11,2078.804,796.60,-37.85714,78.8, -,8.304162
223.16,2078.804,796.60,-28.38095,78.8, -,8.304162
223.21,2075.486,796.70,-22.04762,78.8, -,8.304162
223.26,2075.486,796.70,-9.428572,78.8, -,8.304162
223.31,2072.171,796.80,-9.428572,78.8, -,8.304162
223.36,2072.171,796.80,-9.428572,78.8, -,8.304162
223.41,2068.853,796.90,-9.428572,78.8, -,8.304162
223.46,2068.853,796.90,-12.57143,78.8, -,8.304162
223.51,2072.171,796.80,-15.7619,78.8, -,8.323609
223.56,2085.438,796.40,-6.285714,78.8, -,8.323609
223.61,2088.757,796.30,0,78.8, -,8.323609
223.66,2082.121,796.50,-3.190476,78.8, -,8.323609
223.71,2065.538,797.00,-15.85714,78.8, -,8.323609
223.76,2055.593,797.30,-25.33333,78.8, -,8.323609
223.81,2048.964,797.50,-31.66667,78.8, -,8.323609
223.86,2045.651,797.60,-34.80952,78.8, -,8.323609
223.91,2039.024,797.80,-41.14286,78.8, -,8.323609
223.96,2032.399,798.00,-66.42857,78.8, -,8.323609
